age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
87,unknown,married,unknown,no,34,no,no,unknown,7,may,576.0,1,-1,0,unknown,0
47,management,married,primary,no,971,no,no,cellular,8,jul,418.0,1,295,3,success,1
43,management,single,tertiary,no,518,yes,no,cellular,3,jun,297.0,2,182,7,failure,1
34,housemaid,married,primary,no,311,yes,no,cellular,11,may,788.0,3,364,6,other,0
33,management,single,tertiary,no,398,no,no,cellular,4,may,601.0,2,-1,0,unknown,1
55,technician,married,primary,no,0,no,no,unknown,11,jun,113.0,2,-1,0,unknown,0
34,management,single,tertiary,no,217,yes,no,cellular,14,may,160.0,1,-1,0,unknown,0
32,management,married,tertiary,no,332,no,no,unknown,16,may,243.0,2,-1,0,unknown,0
34,management,single,tertiary,no,222,yes,no,cellular,25,aug,743.0,3,-1,0,unknown,0
54,retired,married,secondary,no,1660,no,no,cellular,25,oct,301.0,1,184,1,success,1
41,housemaid,single,primary,no,0,yes,no,telephone,9,jul,81.0,1,-1,0,unknown,0
23,services,single,secondary,no,296,no,yes,cellular,10,jul,415.0,1,-1,0,unknown,0
37,admin.,single,secondary,no,1327,no,no,unknown,11,jun,144.0,2,-1,0,unknown,0
28,management,single,tertiary,no,320,no,no,cellular,8,aug,221.0,6,-1,0,unknown,0
35,management,single,tertiary,no,11114,no,no,cellular,27,oct,242.0,1,92,2,success,1
29,services,single,secondary,no,57,no,yes,cellular,20,aug,91.0,3,-1,0,unknown,0
47,technician,married,tertiary,no,2693,no,no,cellular,5,jun,144.0,2,-1,0,unknown,1
23,management,single,secondary,no,1401,no,no,cellular,17,nov,286.0,1,-1,0,unknown,0
34,admin.,single,secondary,no,145,yes,yes,cellular,29,jul,81.0,2,-1,0,unknown,0
26,technician,single,tertiary,no,2600,no,no,cellular,22,aug,186.0,2,-1,0,unknown,0
47,unknown,married,tertiary,no,3561,no,no,telephone,14,oct,138.0,1,-1,0,unknown,1
31,blue-collar,married,secondary,no,507,yes,no,cellular,23,jul,45.0,1,-1,0,unknown,0
42,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,384.0,3,-1,0,unknown,0
58,blue-collar,married,tertiary,no,2975,yes,no,cellular,9,apr,161.0,4,-1,0,unknown,0
35,unemployed,single,secondary,no,3940,yes,no,cellular,6,may,750.0,1,67,4,failure,1
33,admin.,married,secondary,no,184,no,yes,telephone,31,jul,26.0,6,-1,0,unknown,0
45,technician,married,secondary,no,103,yes,no,cellular,16,jul,226.0,1,-1,0,unknown,0
39,services,married,secondary,no,1299,yes,no,cellular,19,nov,1835.0,2,-1,0,unknown,0
31,technician,single,tertiary,no,597,no,no,unknown,20,may,164.0,2,-1,0,unknown,0
53,technician,married,tertiary,no,3287,no,no,cellular,15,feb,154.0,1,94,1,success,1
55,retired,divorced,tertiary,no,1257,no,no,cellular,23,feb,318.0,1,93,3,success,1
35,blue-collar,married,unknown,no,1919,yes,no,cellular,28,jul,50.0,8,-1,0,unknown,0
36,blue-collar,married,secondary,no,0,yes,no,cellular,4,may,193.0,1,-1,0,unknown,0
27,blue-collar,single,secondary,no,11063,no,yes,telephone,7,jul,728.0,2,-1,0,unknown,1
43,technician,divorced,secondary,no,451,yes,no,cellular,5,aug,170.0,2,-1,0,unknown,0
70,retired,married,unknown,no,600,no,no,cellular,21,nov,1141.0,1,-1,0,unknown,1
26,blue-collar,single,secondary,no,760,no,no,cellular,12,nov,211.0,1,92,10,success,1
37,technician,married,secondary,no,1376,yes,no,cellular,15,may,580.0,3,365,1,failure,0
57,management,married,secondary,no,133,no,yes,unknown,18,jun,8.0,1,-1,0,unknown,0
38,technician,married,secondary,no,458,no,no,unknown,11,jun,1139.0,7,-1,0,unknown,1
43,admin.,single,secondary,no,1684,yes,yes,telephone,8,may,199.0,9,348,2,failure,0
52,unemployed,married,secondary,no,110,yes,no,unknown,28,may,358.0,3,-1,0,unknown,0
36,services,divorced,secondary,no,125,no,no,unknown,27,jun,661.0,1,-1,0,unknown,1
48,management,divorced,tertiary,no,0,no,no,cellular,25,aug,92.0,20,-1,0,unknown,0
32,blue-collar,single,secondary,no,1291,yes,no,cellular,15,may,189.0,1,-1,0,unknown,1
46,blue-collar,married,unknown,no,897,yes,no,unknown,14,may,136.0,6,-1,0,unknown,0
60,housemaid,married,primary,no,337,no,no,unknown,20,jun,378.0,5,-1,0,unknown,0
55,admin.,single,secondary,no,534,no,no,cellular,30,apr,354.0,1,87,1,success,1
31,unknown,single,unknown,no,565,no,no,cellular,7,jul,178.0,2,356,3,success,1
37,management,married,tertiary,no,769,no,no,cellular,15,may,272.0,8,-1,0,unknown,1
53,unknown,married,unknown,no,4576,no,no,cellular,19,jul,185.0,1,-1,0,unknown,0
30,blue-collar,single,secondary,no,782,yes,no,unknown,9,jun,216.0,16,-1,0,unknown,0
31,technician,married,secondary,no,22781,yes,no,unknown,3,jun,25.0,4,-1,0,unknown,0
35,technician,single,secondary,no,-149,yes,yes,cellular,18,nov,651.0,1,-1,0,unknown,0
28,blue-collar,married,secondary,no,1265,no,yes,unknown,19,jun,121.0,2,-1,0,unknown,0
32,blue-collar,married,secondary,no,1536,yes,no,cellular,21,nov,686.0,2,-1,0,unknown,1
46,housemaid,married,primary,no,8278,no,no,cellular,12,aug,507.0,2,-1,0,unknown,1
26,admin.,married,secondary,no,4558,yes,no,cellular,16,nov,318.0,1,207,2,failure,1
53,blue-collar,single,primary,no,-119,no,no,cellular,7,jul,860.0,2,-1,0,unknown,1
47,management,married,tertiary,no,11380,no,no,cellular,20,nov,671.0,3,-1,0,unknown,1
29,student,single,tertiary,no,805,no,no,cellular,20,oct,383.0,1,-1,0,unknown,1
44,services,single,secondary,no,5,yes,no,cellular,12,may,180.0,1,-1,0,unknown,1
30,student,single,tertiary,no,3810,yes,no,cellular,20,apr,75.0,4,369,2,failure,0
31,management,single,tertiary,no,46,no,no,unknown,30,may,206.0,1,-1,0,unknown,0
23,student,single,secondary,no,244,yes,no,cellular,3,jun,97.0,1,-1,0,unknown,0
23,student,single,secondary,no,565,no,no,cellular,21,apr,108.0,1,-1,0,unknown,1
39,technician,single,secondary,no,146,yes,no,unknown,28,may,125.0,10,-1,0,unknown,0
54,management,single,secondary,no,358,yes,yes,cellular,21,nov,873.0,1,-1,0,unknown,1
43,technician,single,secondary,no,3944,yes,no,telephone,5,may,119.0,1,-1,0,unknown,0
52,unemployed,divorced,tertiary,no,3463,no,no,cellular,15,oct,558.0,5,50,6,other,1
52,housemaid,divorced,secondary,no,-114,no,yes,cellular,4,feb,163.0,1,-1,0,unknown,0
35,unemployed,single,tertiary,no,1720,no,no,cellular,20,nov,299.0,2,-1,0,unknown,0
32,services,single,secondary,no,379,yes,no,unknown,17,jun,3.0,2,-1,0,unknown,0
51,management,single,tertiary,no,380,no,no,cellular,29,aug,270.0,4,-1,0,unknown,0
40,management,married,tertiary,no,0,yes,no,cellular,11,aug,115.0,2,-1,0,unknown,0
44,management,single,tertiary,no,2592,yes,no,cellular,19,nov,278.0,3,-1,0,unknown,0
34,technician,single,tertiary,no,158,no,no,cellular,6,aug,337.0,1,91,4,success,1
47,management,married,tertiary,no,29,yes,no,unknown,23,may,59.0,1,-1,0,unknown,0
28,management,single,secondary,no,2433,no,no,cellular,19,feb,654.0,1,-1,0,unknown,1
34,management,married,tertiary,no,1148,no,no,cellular,11,feb,281.0,3,92,1,success,1
36,blue-collar,married,secondary,no,56826,no,no,cellular,30,jan,258.0,1,49,4,other,1
27,technician,single,secondary,no,62,no,no,cellular,21,jul,771.0,3,-1,0,unknown,0
57,management,married,secondary,no,343,yes,no,unknown,19,jun,201.0,4,-1,0,unknown,0
31,management,married,tertiary,no,1854,yes,no,unknown,14,may,860.0,2,-1,0,unknown,1
29,management,married,tertiary,no,137,yes,yes,unknown,27,may,209.0,2,-1,0,unknown,0
49,management,divorced,tertiary,no,92,no,no,cellular,9,nov,175.0,1,92,1,success,1
43,self-employed,divorced,secondary,no,83,yes,no,cellular,25,jul,73.0,4,-1,0,unknown,0
36,self-employed,divorced,tertiary,no,0,yes,no,cellular,25,jul,680.0,2,-1,0,unknown,0
37,admin.,married,secondary,no,1305,yes,yes,cellular,18,nov,182.0,2,-1,0,unknown,0
33,technician,single,secondary,no,265,no,no,cellular,30,dec,843.0,2,109,2,success,1
34,technician,married,secondary,no,395,no,no,cellular,7,aug,303.0,1,94,3,success,1
54,blue-collar,married,primary,no,1441,yes,no,unknown,5,may,233.0,1,-1,0,unknown,0
40,admin.,married,secondary,no,2081,yes,no,unknown,20,may,277.0,2,-1,0,unknown,0
56,technician,married,secondary,no,223,no,no,cellular,18,jul,667.0,1,-1,0,unknown,1
36,management,single,tertiary,no,1616,no,yes,cellular,30,apr,541.0,1,-1,0,unknown,1
30,technician,single,secondary,no,172,yes,no,cellular,20,apr,372.0,1,-1,0,unknown,0
40,admin.,single,secondary,no,1221,no,yes,unknown,18,jun,528.0,1,-1,0,unknown,0
36,technician,married,tertiary,no,3733,yes,no,cellular,13,aug,359.0,2,-1,0,unknown,0
24,admin.,single,secondary,no,2600,yes,yes,unknown,21,may,120.0,2,-1,0,unknown,0
47,housemaid,married,secondary,no,-294,yes,no,cellular,22,jul,1081.0,2,-1,0,unknown,1
24,blue-collar,single,secondary,no,53,yes,no,cellular,15,jul,961.0,3,-1,0,unknown,1
62,retired,divorced,secondary,no,1925,no,no,cellular,2,feb,264.0,1,-1,0,unknown,0
49,technician,married,unknown,no,3282,no,yes,cellular,11,aug,133.0,12,-1,0,unknown,0
57,technician,married,secondary,no,7090,no,no,cellular,27,aug,98.0,14,-1,0,unknown,0
50,blue-collar,married,secondary,no,469,yes,no,cellular,29,aug,88.0,4,-1,0,unknown,0
37,management,divorced,tertiary,no,3707,no,no,cellular,5,jun,400.0,2,-1,0,unknown,1
31,technician,single,secondary,no,1982,yes,yes,cellular,8,sep,340.0,3,210,3,success,1
56,blue-collar,married,secondary,no,6101,no,no,telephone,13,may,153.0,6,89,2,success,1
33,unemployed,single,secondary,no,1730,yes,no,cellular,6,may,863.0,1,169,15,success,1
24,technician,married,secondary,no,160,yes,yes,cellular,15,may,430.0,5,-1,0,unknown,1
32,entrepreneur,married,secondary,no,992,yes,no,cellular,15,jul,1601.0,2,-1,0,unknown,1
24,blue-collar,single,secondary,no,1699,yes,no,unknown,29,may,129.0,1,-1,0,unknown,0
50,management,divorced,tertiary,no,1796,yes,no,cellular,20,nov,277.0,1,-1,0,unknown,0
29,entrepreneur,divorced,secondary,no,335,no,no,unknown,20,jun,259.0,4,-1,0,unknown,0
36,self-employed,married,secondary,no,3517,yes,no,cellular,21,jul,499.0,1,-1,0,unknown,0
34,technician,single,secondary,no,-1367,yes,yes,cellular,5,may,1489.0,1,-1,0,unknown,1
50,services,married,secondary,no,299,yes,no,cellular,20,nov,704.0,2,184,1,failure,0
53,admin.,married,secondary,no,316,no,no,cellular,15,jun,201.0,1,-1,0,unknown,1
35,management,married,tertiary,no,394,no,no,cellular,9,jun,170.0,5,-1,0,unknown,1
40,management,married,tertiary,no,0,no,no,cellular,20,nov,265.0,1,-1,0,unknown,0
47,student,single,unknown,no,604,no,no,cellular,23,oct,344.0,3,279,10,failure,1
47,services,married,secondary,no,135,yes,yes,cellular,12,may,250.0,1,119,1,failure,1
34,management,single,tertiary,no,938,no,no,cellular,6,sep,245.0,1,-1,0,unknown,1
52,management,married,tertiary,no,337,yes,no,cellular,15,jul,404.0,4,-1,0,unknown,1
53,housemaid,married,unknown,no,3919,no,no,cellular,29,jul,82.0,5,-1,0,unknown,0
25,blue-collar,single,primary,no,137,no,yes,cellular,8,jul,337.0,3,-1,0,unknown,0
41,admin.,married,secondary,no,659,no,no,cellular,14,oct,134.0,1,-1,0,unknown,0
34,services,married,secondary,no,393,no,no,unknown,3,jul,625.0,3,-1,0,unknown,0
53,management,married,tertiary,no,5785,no,no,cellular,19,nov,133.0,1,92,2,success,0
36,admin.,married,secondary,no,130,yes,no,cellular,1,jun,279.0,2,-1,0,unknown,1
24,management,single,tertiary,no,57824,yes,no,cellular,25,may,108.0,6,205,4,failure,0
46,admin.,single,secondary,no,165,no,no,cellular,18,aug,1101.0,4,-1,0,unknown,0
38,management,single,secondary,no,205,no,no,cellular,19,nov,196.0,1,-1,0,unknown,0
51,management,married,tertiary,no,8500,yes,no,cellular,31,jul,769.0,2,-1,0,unknown,0
37,blue-collar,married,primary,no,1540,yes,no,cellular,2,feb,190.0,1,260,7,failure,0
24,admin.,single,secondary,no,579,no,no,telephone,21,nov,841.0,1,-1,0,unknown,1
52,technician,married,tertiary,no,4862,no,no,cellular,6,may,477.0,1,-1,0,unknown,1
27,management,single,tertiary,no,132,yes,no,unknown,28,may,517.0,1,-1,0,unknown,0
31,technician,married,tertiary,no,688,no,no,cellular,19,aug,444.0,4,-1,0,unknown,1
33,services,married,secondary,no,935,yes,no,cellular,3,feb,119.0,3,-1,0,unknown,0
43,management,married,tertiary,no,10515,yes,no,cellular,20,apr,109.0,2,-1,0,unknown,0
26,services,single,secondary,no,8716,yes,no,cellular,15,may,590.0,2,87,1,other,1
26,technician,single,tertiary,no,244,yes,no,cellular,31,jul,65.0,5,-1,0,unknown,0
41,services,single,secondary,no,2,yes,yes,cellular,15,may,118.0,1,-1,0,unknown,0
47,management,divorced,tertiary,no,99,no,no,cellular,19,nov,197.0,4,102,7,failure,0
60,admin.,married,secondary,no,423,yes,no,cellular,29,jan,190.0,2,-1,0,unknown,0
49,management,married,tertiary,no,3521,yes,no,cellular,11,may,42.0,3,-1,0,unknown,0
27,technician,married,tertiary,no,2671,no,no,cellular,6,aug,191.0,3,-1,0,unknown,0
46,technician,married,tertiary,no,4201,no,no,unknown,17,jun,341.0,3,-1,0,unknown,0
30,blue-collar,single,primary,no,879,yes,no,unknown,12,may,398.0,2,-1,0,unknown,0
52,admin.,divorced,secondary,no,390,no,no,cellular,17,nov,350.0,3,-1,0,unknown,0
33,services,single,secondary,no,283,yes,no,unknown,27,may,1970.0,2,-1,0,unknown,1
47,admin.,single,secondary,no,62,no,no,telephone,8,aug,164.0,2,-1,0,unknown,1
58,unknown,divorced,unknown,no,1182,no,no,cellular,18,aug,171.0,5,-1,0,unknown,0
47,management,married,secondary,no,4030,no,no,cellular,10,dec,624.0,1,-1,0,unknown,1
35,technician,married,tertiary,no,3117,no,no,cellular,30,jan,177.0,2,-1,0,unknown,1
34,technician,married,secondary,no,484,yes,no,cellular,20,oct,426.0,1,472,4,failure,1
36,blue-collar,divorced,primary,no,196,no,no,cellular,16,jul,696.0,1,-1,0,unknown,1
39,entrepreneur,single,tertiary,yes,2552,no,no,cellular,30,apr,622.0,1,-1,0,unknown,1
42,blue-collar,married,primary,no,-377,yes,yes,cellular,22,jul,454.0,2,-1,0,unknown,0
43,admin.,divorced,primary,no,68,yes,no,unknown,5,may,695.0,2,-1,0,unknown,0
55,blue-collar,married,secondary,no,2199,no,no,cellular,16,apr,226.0,2,-1,0,unknown,1
30,technician,single,secondary,no,176,no,no,cellular,20,nov,1009.0,1,-1,0,unknown,1
47,management,married,tertiary,no,-147,yes,no,unknown,26,may,827.0,5,-1,0,unknown,0
50,entrepreneur,married,primary,no,1193,no,no,telephone,10,dec,344.0,1,-1,0,unknown,1
36,technician,single,secondary,no,1003,no,yes,cellular,14,jul,110.0,3,-1,0,unknown,0
26,technician,single,secondary,no,830,yes,yes,cellular,4,feb,82.0,1,264,1,failure,0
41,entrepreneur,divorced,primary,no,3522,no,no,unknown,20,jun,7.0,5,-1,0,unknown,0
33,admin.,single,secondary,no,1509,no,no,telephone,1,feb,351.0,1,-1,0,unknown,1
44,technician,married,secondary,no,1429,yes,no,cellular,30,apr,1081.0,1,-1,0,unknown,1
58,technician,married,secondary,no,77822,yes,no,cellular,11,aug,310.0,4,-1,0,unknown,0
54,blue-collar,divorced,secondary,no,4219,yes,no,unknown,27,may,133.0,4,-1,0,unknown,0
52,management,divorced,tertiary,no,-148,yes,yes,cellular,20,nov,961.0,1,-1,0,unknown,0
55,technician,divorced,secondary,no,1694,no,no,cellular,26,may,301.0,1,-1,0,unknown,0
43,self-employed,divorced,secondary,no,1190,yes,no,cellular,7,may,311.0,1,355,3,failure,0
45,entrepreneur,divorced,secondary,no,0,yes,no,cellular,25,jul,389.0,1,-1,0,unknown,0
46,self-employed,married,tertiary,no,1032,no,yes,cellular,14,apr,161.0,1,-1,0,unknown,1
47,blue-collar,divorced,primary,no,7102,yes,no,unknown,4,jun,67.0,1,-1,0,unknown,0
25,student,single,tertiary,no,217,no,no,cellular,5,jun,298.0,1,-1,0,unknown,1
47,admin.,single,primary,no,403,yes,no,cellular,15,jul,126.0,4,-1,0,unknown,0
77,retired,married,unknown,no,774,no,no,telephone,7,dec,519.0,5,-1,0,unknown,0
59,retired,married,secondary,no,859,no,no,cellular,27,feb,92.0,2,-1,0,unknown,0
27,student,single,tertiary,no,2948,no,no,cellular,14,apr,143.0,2,-1,0,unknown,1
26,student,single,secondary,no,344,no,no,cellular,20,apr,266.0,3,-1,0,unknown,0
37,student,single,unknown,no,6929,no,no,cellular,21,aug,532.0,4,-1,0,unknown,1
61,management,married,tertiary,no,2265,no,no,cellular,1,jul,265.0,3,-1,0,unknown,1
32,admin.,married,secondary,no,-78,yes,yes,cellular,11,may,426.0,1,358,3,other,1
59,management,married,secondary,no,4117,no,no,cellular,8,jun,294.0,2,60,9,other,1
54,technician,single,secondary,no,842,no,no,cellular,13,mar,157.0,1,-1,0,unknown,1
31,student,single,secondary,no,683,no,no,cellular,4,feb,456.0,1,64,6,success,1
51,management,married,tertiary,no,5028,no,no,cellular,30,apr,227.0,1,-1,0,unknown,1
28,technician,single,tertiary,no,474,no,no,cellular,18,sep,282.0,4,91,3,success,1
30,management,single,tertiary,no,551,no,no,cellular,26,feb,64.0,3,-1,0,unknown,0
31,management,single,tertiary,no,219,no,no,cellular,20,aug,556.0,5,-1,0,unknown,1
31,technician,single,tertiary,no,5336,no,no,cellular,24,sep,251.0,3,125,1,failure,1
31,blue-collar,married,tertiary,no,742,no,no,unknown,19,jun,308.0,3,-1,0,unknown,0
23,student,single,secondary,no,5769,no,no,cellular,22,oct,298.0,4,342,10,failure,0
40,services,married,secondary,no,5437,no,yes,cellular,19,nov,109.0,4,-1,0,unknown,0
29,admin.,married,secondary,no,7103,yes,yes,cellular,15,nov,275.0,1,189,1,other,0
25,technician,single,secondary,no,65,no,no,cellular,30,apr,258.0,1,87,5,success,1
31,technician,single,tertiary,no,2734,no,yes,cellular,16,nov,77.0,3,154,2,failure,0
50,services,married,secondary,no,-124,no,no,cellular,29,jan,113.0,2,-1,0,unknown,0
29,blue-collar,single,unknown,no,2542,yes,no,cellular,17,apr,606.0,2,153,1,failure,0
41,management,married,tertiary,no,723,no,no,cellular,8,aug,178.0,2,-1,0,unknown,0
30,entrepreneur,married,tertiary,no,874,yes,no,cellular,15,jun,205.0,1,-1,0,unknown,1
37,admin.,married,secondary,no,572,yes,no,cellular,11,feb,138.0,1,93,5,success,1
42,services,married,secondary,no,145,yes,no,unknown,27,may,304.0,9,-1,0,unknown,0
29,management,divorced,tertiary,no,171,no,no,cellular,29,jul,55.0,6,-1,0,unknown,0
53,technician,married,secondary,no,431,no,no,cellular,26,aug,65.0,7,-1,0,unknown,0
31,self-employed,married,tertiary,no,253,no,no,cellular,30,jun,366.0,4,24,15,other,1
29,technician,single,tertiary,no,242,yes,no,unknown,21,may,226.0,3,-1,0,unknown,0
38,unemployed,married,secondary,no,0,yes,no,cellular,6,apr,704.0,1,-1,0,unknown,0
44,technician,married,tertiary,no,497,yes,no,cellular,5,feb,94.0,2,-1,0,unknown,0
36,blue-collar,married,secondary,no,1596,yes,no,cellular,21,nov,226.0,3,136,2,failure,0
45,blue-collar,married,primary,no,95,yes,yes,unknown,5,jun,253.0,1,-1,0,unknown,0
46,blue-collar,married,secondary,no,316,no,yes,cellular,1,jun,150.0,1,-1,0,unknown,1
43,management,married,secondary,no,-329,no,yes,unknown,30,jun,618.0,1,-1,0,unknown,0
40,management,married,tertiary,no,311,no,no,telephone,3,feb,76.0,4,-1,0,unknown,0
49,technician,married,tertiary,no,0,yes,yes,cellular,20,nov,1186.0,2,-1,0,unknown,1
37,management,married,tertiary,no,436,yes,no,telephone,29,aug,98.0,2,-1,0,unknown,0
61,technician,married,secondary,no,3782,yes,no,cellular,4,feb,167.0,1,208,1,failure,0
30,technician,single,secondary,no,438,yes,yes,cellular,9,jun,280.0,2,2,1,failure,1
60,management,married,secondary,no,10448,no,no,telephone,4,may,418.0,1,91,3,success,1
24,student,single,secondary,no,2488,no,no,telephone,15,feb,168.0,5,-1,0,unknown,0
47,technician,married,secondary,no,-165,yes,no,cellular,14,jul,72.0,7,-1,0,unknown,0
27,admin.,married,secondary,no,754,yes,no,unknown,3,jun,749.0,1,-1,0,unknown,0
35,admin.,divorced,secondary,no,807,yes,no,cellular,11,aug,144.0,1,323,2,failure,0
41,blue-collar,married,secondary,no,890,yes,no,unknown,9,may,615.0,3,-1,0,unknown,1
58,technician,married,secondary,no,686,yes,yes,cellular,31,jul,82.0,2,-1,0,unknown,0
30,blue-collar,single,secondary,no,231,yes,yes,cellular,18,may,1083.0,2,-1,0,unknown,1
27,blue-collar,married,secondary,no,349,yes,no,unknown,21,may,823.0,1,-1,0,unknown,1
39,self-employed,married,tertiary,no,760,no,no,unknown,16,jun,462.0,5,-1,0,unknown,0
32,blue-collar,married,secondary,no,914,no,yes,cellular,27,aug,125.0,4,-1,0,unknown,0
47,technician,married,secondary,no,21137,no,no,cellular,13,aug,1336.0,4,-1,0,unknown,1
72,retired,divorced,secondary,no,715,yes,no,unknown,29,may,162.0,1,-1,0,unknown,0
47,management,divorced,tertiary,no,332,no,yes,cellular,11,aug,619.0,13,-1,0,unknown,1
30,self-employed,married,tertiary,no,350,no,yes,cellular,12,aug,173.0,4,-1,0,unknown,0
26,entrepreneur,single,secondary,no,1547,yes,yes,unknown,3,jun,1859.0,5,-1,0,unknown,1
63,self-employed,married,tertiary,no,-671,no,no,cellular,7,aug,292.0,2,-1,0,unknown,1
80,retired,married,tertiary,no,101,yes,no,cellular,17,apr,329.0,2,316,1,failure,0
47,housemaid,married,primary,no,2257,no,no,cellular,18,nov,167.0,2,188,2,failure,0
52,management,married,tertiary,no,384,no,no,cellular,18,jul,115.0,2,-1,0,unknown,1
