enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
13209,city_103,0.92,,No relevent experience,no_enrollment,,,<1,,,never,34,0.0
29371,city_16,0.91,,Has relevent experience,,Graduate,Humanities,8,,,1,41,1.0
16140,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,29,0.0
8058,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,6,,,,50,0.0
20706,city_75,0.939,Male,Has relevent experience,no_enrollment,,,10,50-99,Pvt Ltd,>4,76,0.0
23592,city_117,0.698,Male,No relevent experience,no_enrollment,High School,,10,,,1,16,1.0
17112,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,6,,,never,52,0.0
19488,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,8,,,1,68,0.0
2479,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,13,1.0
17436,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,10,,,>4,155,1.0
22306,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,,,never,86,0.0
32114,city_162,0.767,Male,No relevent experience,Full time course,Masters,STEM,14,,,>4,48,1.0
21504,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,2,10,1.0
24717,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,,,1,32,0.0
17507,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,50,1.0
19391,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,4,11,0.0
21884,city_103,0.92,Male,Has relevent experience,,Graduate,STEM,20,,,3,80,1.0
4333,city_160,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,13,,,>4,11,1.0
430,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,15,,,>4,97,0.0
23092,city_160,0.92,Male,No relevent experience,Full time course,Masters,STEM,4,,,1,17,0.0
5916,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,86,0.0
11537,city_176,0.764,,No relevent experience,Full time course,,,<1,10/49,,1,20,1.0
23065,city_103,0.92,,No relevent experience,,High School,,<1,50-99,Pvt Ltd,1,36,0.0
15312,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,3,,,1,4,1.0
18008,city_116,0.743,,No relevent experience,no_enrollment,High School,,3,,,1,192,1.0
24542,city_37,0.794,,No relevent experience,no_enrollment,Graduate,Arts,11,,,2,66,1.0
31250,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2,,,never,63,1.0
20307,city_21,0.624,,No relevent experience,,Graduate,Other,2,50-99,Pvt Ltd,1,91,1.0
17821,city_152,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,15,,,>4,224,1.0
26112,city_97,0.925,,No relevent experience,no_enrollment,Graduate,STEM,10,10000+,,2,40,0.0
21431,city_67,0.855,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,53,1.0
16239,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,1,,,never,44,0.0
27378,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,43,0.0
18454,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,67,1.0
15719,city_115,0.789,Female,No relevent experience,no_enrollment,Masters,STEM,15,,,1,77,1.0
11874,city_39,0.898,Male,No relevent experience,Full time course,Graduate,STEM,4,,,3,57,1.0
23152,city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,58,1.0
27831,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,3,40,1.0
27219,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,never,134,1.0
10358,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,34,1.0
20896,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,92,1.0
14136,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,81,0.0
23659,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,,,3,60,1.0
14180,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,2,69,0.0
4324,city_67,0.855,,No relevent experience,Full time course,High School,,3,,,never,18,0.0
31667,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,42,1.0
19308,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,178,0.0
21233,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,,,2,46,0.0
10806,city_150,0.698,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,,1,42,0.0
29854,city_73,0.754,Female,No relevent experience,Full time course,Masters,STEM,2,,,2,57,0.0
119,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,,1,10,0.0
18829,city_114,0.926,Male,No relevent experience,Full time course,High School,,4,,,never,104,0.0
20848,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,56,1.0
4219,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,NGO,2,42,0.0
7325,city_54,0.856,,No relevent experience,Full time course,High School,,6,,,never,34,1.0
10157,city_150,0.698,Male,No relevent experience,no_enrollment,High School,,>20,,,1,200,1.0
3835,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,33,1.0
4498,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,94,1.0
32946,city_83,0.923,Male,Has relevent experience,Part time course,Graduate,STEM,9,,,1,15,0.0
20147,city_61,0.913,,No relevent experience,Full time course,Graduate,STEM,3,,,never,190,0.0
28373,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,34,0.0
3,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,Humanities,18,,,1,51,0.0
27004,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,127,0.0
19828,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,,,3,92,0.0
20033,city_114,0.926,,Has relevent experience,Full time course,High School,,10,1000-4999,,1,77,0.0
26172,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,2,26,0.0
18207,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,328,0.0
2143,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,>4,133,0.0
15480,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,47,0.0
10867,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,1,149,0.0
17682,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,12,0.0
10256,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,>4,63,1.0
2957,city_23,0.899,,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,2,4,0.0
7107,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,2,35,0.0
19437,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,104,0.0
12100,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,26,1.0
6826,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,78,0.0
27004,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,29,1.0
27767,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,12,10000+,Pvt Ltd,1,15,0.0
9514,city_134,0.698,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,,,never,174,1.0
7365,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Funded Startup,2,9,0.0
10907,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,99,0.0
23106,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,2,30,0.0
9176,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Funded Startup,1,58,0.0
7694,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,63,0.0
9986,city_24,0.698,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,>4,224,0.0
21244,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,,,never,167,1.0
27371,city_118,0.722,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,,,>4,86,1.0
17875,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,,,1,87,1.0
2561,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Funded Startup,3,178,0.0
32707,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,1,75,0.0
651,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,4,48,0.0
6539,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,43,0.0
30855,city_100,0.887,Male,No relevent experience,Part time course,Graduate,Humanities,3,,,2,37,1.0
13639,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,51,0.0
28213,city_118,0.722,Male,Has relevent experience,no_enrollment,High School,,6,500-999,Pvt Ltd,never,12,0.0
25631,city_61,0.913,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,14,0.0
32417,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,22,0.0
6592,city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,19,100-500,Funded Startup,2,78,0.0
12450,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,5,10/49,Pvt Ltd,2,166,0.0
33318,city_91,0.691,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,>4,95,0.0
2928,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,20,50-99,Early Stage Startup,4,72,0.0
31716,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,15,0.0
9617,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,2,106,0.0
10480,city_116,0.743,Male,No relevent experience,Full time course,High School,,2,<10,Funded Startup,1,8,0.0
17671,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,2,5,1.0
1065,city_94,0.698,Male,Has relevent experience,no_enrollment,High School,,9,100-500,Pvt Ltd,2,21,1.0
7837,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,2,236,1.0
25201,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,46,0.0
19398,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,28,0.0
17641,city_19,0.682,Female,No relevent experience,no_enrollment,Masters,Humanities,13,10/49,,1,20,0.0
2856,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,3,51,0.0
31612,city_118,0.722,Male,Has relevent experience,Part time course,Masters,STEM,7,10000+,Pvt Ltd,2,84,0.0
27359,city_19,0.682,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,2,200,1.0
30744,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11,,,2,70,0.0
4140,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,33,0.0
11141,city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,109,1.0
20511,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,never,42,0.0
5165,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10/49,Early Stage Startup,2,16,0.0
11354,city_13,0.8270000000000001,Female,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,51,0.0
4247,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,44,0.0
12298,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Funded Startup,2,72,0.0
23173,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,30,0.0
30487,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,32,0.0
3872,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,148,0.0
10808,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,10,0.0
11220,city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,149,0.0
5306,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,,17,50-99,Funded Startup,1,99,0.0
26558,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,28,0.0
14518,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,Pvt Ltd,never,24,0.0
6901,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,70,0.0
14761,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Funded Startup,2,43,0.0
29467,city_10,0.895,Female,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Funded Startup,1,53,0.0
9198,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,3,46,0.0
31447,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,2,15,0.0
29605,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,1,20,0.0
7484,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,2,54,0.0
9006,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,1,18,0.0
8815,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,1,222,0.0
28458,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,224,0.0
8245,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,>4,62,0.0
4689,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,3,96,0.0
23185,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,3,70,1.0
20033,city_160,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,>4,84,1.0
13515,city_98,0.949,Male,No relevent experience,Full time course,Graduate,STEM,8,10000+,Pvt Ltd,3,216,0.0
14798,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,14,100-500,Pvt Ltd,1,5,0.0
5009,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,78,0.0
20869,city_114,0.926,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,248,1.0
11490,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,never,24,0.0
20075,city_53,0.74,Male,Has relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,1,67,0.0
4965,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,58,0.0
18788,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,112,0.0
15147,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,Humanities,>20,10000+,Pvt Ltd,>4,29,0.0
4278,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,3,153,0.0
10181,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,4,32,0.0
5383,city_152,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,1,11,0.0
17742,city_28,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,2,28,0.0
5355,city_138,0.836,Male,No relevent experience,Full time course,Graduate,STEM,11,10000+,Pvt Ltd,3,31,1.0
19368,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,11,10/49,Pvt Ltd,2,24,0.0
13891,city_136,0.897,Female,No relevent experience,Full time course,Masters,STEM,7,50-99,Pvt Ltd,>4,30,0.0
28325,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,2,23,1.0
23410,city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,7,5000-9999,Pvt Ltd,3,12,0.0
335,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Public Sector,2,168,0.0
32306,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,60,0.0
13361,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,17,1000-4999,Pvt Ltd,>4,80,0.0
15687,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,Other,>20,50-99,Funded Startup,1,178,0.0
22017,city_104,0.924,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,90,0.0
14754,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,16,0.0
21639,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,15,100-500,Pvt Ltd,2,63,1.0
10321,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,43,0.0
21194,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,42,0.0
25643,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,never,45,0.0
4957,city_16,0.91,Female,No relevent experience,no_enrollment,Masters,STEM,>20,500-999,Public Sector,>4,26,0.0
12164,city_75,0.939,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,26,0.0
10498,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Funded Startup,2,10,0.0
8012,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,14,0.0
18018,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,never,60,0.0
6798,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,18,100-500,Pvt Ltd,1,57,0.0
3226,city_142,0.727,Female,Has relevent experience,Full time course,Graduate,STEM,12,10/49,Funded Startup,1,28,0.0
6664,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,1000-4999,Public Sector,>4,74,0.0
19246,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,19,100-500,Pvt Ltd,>4,21,0.0
6254,city_61,0.913,Male,No relevent experience,no_enrollment,,,2,,,never,126,0.0
11951,city_160,0.92,,No relevent experience,no_enrollment,Masters,STEM,3,,,1,46,1.0
31880,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,3,,,4,6,1.0
28128,city_77,0.83,Male,No relevent experience,Full time course,Masters,STEM,9,,,1,90,0.0
3565,city_11,0.55,,No relevent experience,Full time course,High School,,5,,,never,77,0.0
11362,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,10,1.0
14006,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,14,0.0
26435,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,298,1.0
20962,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,50,0.0
1814,city_19,0.682,Male,Has relevent experience,no_enrollment,,,6,10/49,Pvt Ltd,1,43,0.0
8854,city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,,2,44,0.0
33332,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,,never,108,0.0
17580,city_90,0.698,,No relevent experience,Full time course,Graduate,STEM,5,,,1,108,0.0
5105,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,3,95,1.0
26158,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,,,1,104,0.0
8675,city_71,0.884,,No relevent experience,Part time course,Graduate,STEM,>20,,,2,4,0.0
