Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,0,Travel_Rarely,693,Research & Development,25,3,Medical,1,511,4,Female,42,3,1,Research Scientist,4,Married,4420,21221,1,Y,No,11,3,4,80,2,8,3,3,8,6,7,3
33,1,Travel_Rarely,370,Research & Development,25,4,Life Sciences,1,1700,4,Male,84,1,2,Laboratory Technician,4,Divorced,5257,24152,1,Y,No,16,3,3,80,3,9,2,1,8,7,0,7
37,0,Travel_Rarely,1092,Research & Development,3,2,Medical,1,1948,3,Female,66,3,3,Manufacturing Director,4,Divorced,7491,16495,4,Y,No,13,3,4,80,1,12,2,3,5,3,1,3
24,0,Travel_Rarely,727,Research & Development,2,1,Life Sciences,1,1472,3,Male,39,4,1,Laboratory Technician,3,Divorced,2296,22577,0,Y,No,11,3,2,80,3,2,3,3,1,1,0,0
56,1,Travel_Rarely,1085,Research & Development,2,3,Life Sciences,1,1148,2,Male,56,1,1,Laboratory Technician,4,Divorced,2105,12853,3,Y,Yes,12,3,1,80,2,7,1,2,6,4,0,3
30,0,Travel_Rarely,827,Research & Development,8,4,Other,1,848,3,Male,73,2,1,Laboratory Technician,3,Divorced,2206,4022,1,Y,Yes,12,3,1,80,2,10,2,3,10,0,0,8
34,0,Travel_Rarely,408,Research & Development,7,4,Other,1,660,4,Male,93,3,1,Laboratory Technician,1,Divorced,3479,5348,1,Y,No,18,3,3,80,1,6,4,3,6,5,1,2
45,0,Travel_Rarely,989,Research & Development,28,5,Other,1,856,2,Female,54,2,2,Manufacturing Director,4,Divorced,5906,26968,0,Y,No,13,3,4,80,3,10,2,2,8,7,3,1
29,0,Travel_Rarely,786,Research & Development,1,2,Life Sciences,1,1447,4,Female,52,2,1,Laboratory Technician,1,Divorced,2552,24668,1,Y,No,22,4,1,80,1,1,4,3,1,1,1,0
53,0,Travel_Rarely,350,Sales,1,2,Medical,1,1596,2,Male,46,4,4,Manager,3,Divorced,16856,13829,9,Y,No,11,3,4,80,3,33,5,2,5,4,1,4
36,0,Travel_Rarely,1283,Sales,5,3,Medical,1,1018,3,Male,91,4,2,Sales Executive,3,Divorced,6134,21214,5,Y,No,13,3,3,80,3,16,2,3,2,2,2,2
47,0,Non-Travel,654,Sales,7,2,Marketing,1,1293,3,Male,32,2,2,Sales Representative,4,Divorced,2976,23343,2,Y,No,13,3,4,80,2,5,3,3,0,0,0,0
41,1,Travel_Rarely,880,Sales,15,3,Other,1,499,4,Male,31,2,3,Sales Executive,4,Divorced,8392,21624,1,Y,Yes,18,3,3,80,1,10,3,4,10,7,0,7
31,0,Travel_Rarely,1219,Sales,2,5,Medical,1,1537,3,Male,33,3,2,Sales Executive,2,Divorced,6929,20471,1,Y,No,11,3,1,80,2,10,3,3,10,8,8,7
40,0,Travel_Frequently,809,Sales,8,4,Marketing,1,411,3,Male,96,3,2,Sales Executive,1,Married,6204,25150,5,Y,No,13,3,1,80,1,10,3,3,13,0,1,6
37,0,Travel_Frequently,940,Sales,18,4,Life Sciences,1,354,3,Male,86,3,1,Sales Representative,1,Single,2973,20002,3,Y,No,13,3,2,80,0,10,0,3,5,3,0,0
33,0,Travel_Rarely,1113,Sales,3,1,Medical,1,1703,2,Male,96,4,2,Sales Executive,1,Divorced,4465,16734,3,Y,No,21,4,3,80,2,4,2,4,2,2,2,2
34,0,Travel_Rarely,492,Sales,6,4,Life Sciences,1,267,3,Male,65,4,2,Sales Executive,1,Divorced,6274,22088,1,Y,No,14,3,1,80,2,6,2,3,5,2,1,2
24,0,Travel_Rarely,205,Sales,1,2,Marketing,1,426,4,Male,32,3,2,Sales Executive,4,Divorced,4577,22794,7,Y,Yes,11,3,2,80,2,4,3,3,2,2,2,0
39,1,Travel_Rarely,374,Research & Development,2,2,Life Sciences,1,1329,1,Male,32,1,2,Laboratory Technician,4,Divorced,3069,8429,1,Y,Yes,12,3,1,80,1,11,2,1,9,8,0,8
38,0,Travel_Frequently,644,Research & Development,28,3,Technical Degree,1,897,4,Male,82,3,3,Research Director,4,Single,13582,22949,1,Y,No,22,4,3,80,0,15,3,3,15,11,5,12
41,0,Travel_Frequently,1064,Research & Development,3,5,Medical,1,477,2,Male,52,2,5,Research Director,4,Married,19545,2243,1,Y,No,15,3,2,80,2,23,3,3,24,13,12,5
28,0,Travel_Frequently,804,Research & Development,2,3,Life Sciences,1,1221,1,Male,96,3,1,Laboratory Technician,4,Married,2044,2469,0,Y,No,11,3,2,80,1,5,0,3,4,2,0,3
33,0,Travel_Frequently,470,Research & Development,22,3,Medical,1,1595,3,Male,73,3,3,Healthcare Representative,4,Married,7119,23737,5,Y,No,13,3,4,80,2,9,3,2,3,2,1,2
26,0,Travel_Frequently,531,Sales,4,1,Marketing,1,437,4,Male,74,3,2,Sales Executive,4,Married,4157,5197,0,Y,No,12,3,1,80,1,5,3,4,2,2,0,0
30,1,Travel_Frequently,1069,Sales,13,3,Technical Degree,1,1585,2,Male,73,3,1,Sales Representative,3,Married,2476,9277,1,Y,No,18,3,1,80,1,1,3,1,1,0,0,0
41,0,Travel_Rarely,821,Sales,15,2,Medical,1,445,1,Male,44,3,3,Sales Executive,4,Divorced,8008,23683,0,Y,No,15,3,1,80,1,13,3,3,9,8,1,8
37,0,Travel_Rarely,580,Sales,2,2,Life Sciences,1,1965,4,Female,44,3,3,Sales Executive,4,Divorced,7642,22929,6,Y,No,13,3,1,80,2,10,3,3,6,2,0,4
49,0,Travel_Frequently,801,Sales,8,1,Marketing,1,14,3,Female,84,4,2,Sales Executive,2,Married,4507,22262,3,Y,No,19,3,3,80,1,8,3,3,5,2,0,4
31,0,Travel_Frequently,102,Research & Development,2,3,Life Sciences,1,1684,4,Female,38,1,1,Research Scientist,4,Single,2356,7530,4,Y,Yes,18,3,1,80,0,8,4,3,5,4,0,4
29,0,Travel_Frequently,1392,Research & Development,9,3,Life Sciences,1,896,4,Female,48,2,2,Laboratory Technician,3,Single,4193,22474,0,Y,Yes,11,3,3,80,0,10,2,3,9,8,0,8
42,0,Travel_Frequently,829,Human Resources,25,3,Human Resources,1,497,3,Female,82,3,2,Human Resources,2,Single,6272,6069,4,Y,No,14,3,2,80,0,10,6,1,4,3,0,2
26,0,Travel_Frequently,361,Research & Development,10,1,Life Sciences,1,1422,3,Female,71,2,1,Laboratory Technician,2,Married,2867,19899,0,Y,Yes,14,3,4,80,1,8,3,3,8,7,7,6
29,0,Travel_Frequently,1416,Research & Development,18,1,Technical Degree,1,1595,1,Female,93,2,3,Research Director,4,Married,11935,22314,1,Y,No,15,3,4,80,1,10,5,3,10,2,0,7
38,1,Travel_Frequently,880,Sales,2,4,Other,1,1421,4,Male,84,2,2,Sales Executive,1,Married,5343,2725,1,Y,Yes,16,3,4,80,2,10,2,4,10,7,1,9
35,0,Travel_Frequently,201,Sales,11,4,Other,1,381,3,Male,71,4,2,Sales Executive,4,Single,8966,15414,3,Y,No,18,3,2,80,0,15,2,4,7,7,1,7
36,0,Travel_Rarely,585,Sales,7,3,Life Sciences,1,31,1,Female,83,3,3,Sales Executive,2,Married,7587,3549,0,Y,No,23,4,3,80,1,10,3,2,9,7,0,0
28,0,Non-Travel,1186,Sales,17,4,Marketing,1,437,3,Male,36,3,2,Sales Executive,2,Married,4907,13535,0,Y,No,13,3,1,80,1,6,2,3,5,3,0,4
32,1,Travel_Rarely,754,Sales,17,4,Marketing,1,147,1,Male,71,1,2,Sales Executive,4,Married,6929,18779,0,Y,Yes,16,3,4,80,1,10,1,3,7,7,6,3
53,0,Non-Travel,970,Research & Development,28,4,Life Sciences,1,1556,2,Female,88,3,3,Manufacturing Director,2,Married,10209,9731,6,Y,No,19,3,4,80,2,19,3,3,2,2,2,2
46,0,Travel_Rarely,506,Research & Development,21,3,Life Sciences,1,35,3,Female,48,3,3,Manufacturing Director,4,Single,10845,3987,3,Y,No,11,3,4,80,0,13,3,3,8,7,0,7
35,0,Non-Travel,1452,Research & Development,1,4,Life Sciences,1,1156,3,Female,80,3,1,Laboratory Technician,3,Single,4030,10781,0,Y,No,13,3,4,80,0,6,6,3,5,4,1,4
29,0,Non-Travel,1476,Research & Development,18,2,Life Sciences,1,1719,3,Male,35,4,2,Manufacturing Director,4,Married,4319,26312,1,Y,No,18,3,3,80,1,10,5,3,10,7,0,9
52,0,Travel_Rarely,699,Research & Development,3,4,Life Sciences,1,161,3,Female,83,3,4,Manufacturing Director,1,Married,13142,17011,7,Y,No,13,3,4,80,2,28,3,3,1,0,0,0
29,0,Travel_Rarely,653,Research & Development,23,2,Life Sciences,1,35,4,Female,53,3,1,Research Scientist,3,Married,2700,15901,1,Y,No,19,3,4,80,1,10,2,3,10,7,0,7
30,0,Travel_Rarely,1218,Research & Development,8,3,Medical,1,1154,2,Male,84,1,1,Research Scientist,2,Married,2132,11879,4,Y,Yes,14,3,4,80,3,7,5,3,5,2,0,1
44,0,Travel_Rarely,674,Research & Development,1,3,Medical,1,1849,1,Male,97,3,1,Research Scientist,4,Married,2011,7636,1,Y,No,11,3,3,80,1,10,2,3,10,5,7,7
28,1,Travel_Rarely,984,Research & Development,9,2,Life Sciences,1,664,4,Male,72,3,1,Research Scientist,4,Married,2216,8422,2,Y,No,18,3,4,80,1,10,3,1,8,7,3,7
29,0,Travel_Rarely,802,Research & Development,1,3,Technical Degree,1,1618,2,Male,81,4,1,Laboratory Technician,1,Married,3339,5207,8,Y,No,18,3,4,80,1,10,2,2,7,7,7,7
27,1,Travel_Rarely,781,Research & Development,6,3,Life Sciences,1,1224,4,Male,83,3,1,Laboratory Technician,3,Married,3468,6865,0,Y,Yes,15,3,4,80,0,6,3,2,2,2,2,2
30,0,Travel_Rarely,1319,Research & Development,10,4,Life Sciences,1,869,1,Male,63,2,2,Laboratory Technician,4,Married,5126,2706,1,Y,Yes,13,3,4,80,1,10,2,3,10,8,3,0
41,0,Travel_Rarely,655,Research & Development,27,3,Life Sciences,1,422,4,Female,52,1,3,Manufacturing Director,4,Single,8943,25549,3,Y,No,12,3,4,80,0,10,2,2,10,6,0,7
41,0,Travel_Rarely,1387,Research & Development,2,3,Technical Degree,1,1016,2,Male,95,4,1,Laboratory Technician,1,Married,4721,15813,5,Y,No,12,3,3,80,0,20,3,3,17,14,2,15
39,0,Travel_Rarely,661,Research & Development,26,3,Life Sciences,1,1936,1,Female,87,3,3,Manufacturing Director,4,Single,8376,14864,4,Y,Yes,13,3,4,80,0,9,4,3,3,2,2,2
24,0,Travel_Rarely,313,Research & Development,13,3,Life Sciences,1,2016,3,Male,93,3,1,Laboratory Technician,1,Married,3597,22914,1,Y,No,12,3,3,80,3,6,2,3,5,3,1,2
33,0,Travel_Rarely,567,Research & Development,2,3,Other,1,1937,1,Male,74,3,3,Healthcare Representative,4,Married,7510,19299,1,Y,Yes,12,3,1,80,1,10,2,3,9,8,0,8
40,0,Travel_Rarely,580,Research & Development,6,3,Life Sciences,1,1497,2,Male,52,2,2,Manufacturing Director,3,Married,9957,25657,0,Y,No,12,3,3,80,1,7,2,2,6,2,0,5
27,0,Travel_Rarely,722,Research & Development,26,3,Life Sciences,1,471,3,Male,66,3,3,Manufacturing Director,3,Married,8793,23281,1,Y,No,18,3,3,80,2,9,2,2,9,7,1,7
25,0,Travel_Rarely,310,Sales,8,3,Medical,1,1314,3,Male,32,3,2,Sales Executive,1,Married,4256,4022,1,Y,No,14,3,3,80,1,6,5,3,5,0,0,4
47,0,Travel_Rarely,715,Sales,2,4,Other,1,511,4,Male,42,3,2,Sales Executive,4,Single,4960,12853,7,Y,No,13,3,4,80,0,20,3,3,8,7,1,7
21,0,Non-Travel,501,Sales,7,1,Medical,1,1496,3,Male,63,3,1,Sales Representative,1,Divorced,2380,20948,1,Y,Yes,17,3,2,80,2,2,5,3,0,2,2,1
47,0,Travel_Rarely,1157,Sales,1,2,Life Sciences,1,2016,3,Male,42,2,4,Manager,4,Married,17650,7636,2,Y,Yes,18,3,3,80,1,26,2,2,20,15,5,6
49,0,Travel_Rarely,1210,Sales,29,4,Medical,1,1784,1,Male,44,3,2,Sales Executive,3,Married,4507,10268,4,Y,No,13,3,1,80,1,8,2,3,5,1,0,4
39,0,Travel_Rarely,1331,Sales,2,3,Medical,1,1294,3,Male,42,2,2,Sales Representative,2,Married,2086,20497,2,Y,No,13,3,4,80,0,19,2,3,1,0,0,0
40,0,Travel_Rarely,499,Sales,2,4,Marketing,1,1551,3,Male,62,2,2,Sales Executive,1,Divorced,5715,25524,7,Y,Yes,13,3,3,80,1,8,2,2,5,4,1,0
29,0,Travel_Rarely,530,Sales,16,3,Life Sciences,1,267,3,Male,65,4,1,Sales Representative,1,Divorced,2297,2939,1,Y,No,12,3,1,80,1,2,2,2,2,2,2,2
36,0,Travel_Rarely,1239,Sales,19,5,Medical,1,602,4,Male,86,3,2,Sales Executive,1,Divorced,5079,9075,4,Y,No,15,3,1,80,1,13,2,2,8,7,0,7
36,0,Travel_Rarely,852,Sales,1,5,Marketing,1,1497,3,Male,77,2,2,Sales Executive,3,Divorced,5673,16154,1,Y,No,19,3,3,80,1,10,5,3,10,9,1,7
24,0,Travel_Rarely,309,Sales,18,4,Life Sciences,1,1556,3,Male,70,3,2,Sales Executive,4,Divorced,4577,20002,8,Y,Yes,13,3,4,80,2,4,3,3,2,2,2,0
53,0,Travel_Rarely,849,Sales,2,2,Life Sciences,1,1290,2,Male,48,2,3,Sales Executive,4,Divorced,10231,13384,3,Y,No,13,3,3,80,1,23,3,3,21,7,15,17
40,0,Travel_Rarely,1343,Sales,26,3,Technical Degree,1,1936,3,Male,87,3,2,Sales Executive,1,Divorced,5003,24232,4,Y,No,16,3,4,80,1,8,2,3,4,3,1,3
35,0,Travel_Rarely,786,Research & Development,8,4,Medical,1,457,4,Male,73,3,3,Manager,4,Single,11996,6076,2,Y,No,12,3,4,80,0,10,5,3,7,7,6,2
42,0,Travel_Rarely,593,Research & Development,2,5,Medical,1,230,2,Male,59,1,4,Manager,4,Married,17856,7653,2,Y,No,11,3,3,80,2,32,3,2,5,3,0,2
48,0,Travel_Rarely,982,Sales,1,2,Life Sciences,1,1619,4,Male,67,2,2,Sales Executive,1,Married,4051,16340,3,Y,No,21,4,2,80,0,14,2,3,10,7,6,7
35,0,Travel_Rarely,1498,Sales,9,2,Life Sciences,1,602,1,Male,54,3,2,Sales Executive,3,Married,4859,3735,1,Y,Yes,21,4,1,80,0,5,2,4,5,4,0,3
36,0,Travel_Rarely,703,Sales,10,1,Marketing,1,1322,4,Male,100,3,2,Sales Executive,4,Single,5673,2097,1,Y,No,11,3,1,80,0,10,2,3,10,9,1,7
42,0,Travel_Frequently,750,Sales,1,2,Marketing,1,495,3,Male,54,3,3,Sales Executive,4,Married,9208,9679,2,Y,No,12,3,4,80,1,16,3,4,1,0,0,1
35,0,Travel_Frequently,1331,Sales,28,3,Medical,1,808,3,Male,100,4,3,Sales Executive,4,Divorced,7295,22074,1,Y,No,12,3,2,80,1,10,2,3,10,8,0,6
55,1,Travel_Frequently,355,Research & Development,2,5,Medical,1,606,3,Male,60,3,4,Manager,4,Divorced,14756,19299,2,Y,Yes,11,3,2,80,1,21,1,3,5,0,0,2
55,0,Travel_Frequently,189,Human Resources,9,4,Human Resources,1,662,3,Male,71,4,5,Manager,2,Divorced,19636,24164,4,Y,Yes,12,3,4,80,3,35,4,3,10,9,1,4
30,0,Travel_Rarely,447,Research & Development,4,3,Medical,1,601,2,Male,52,3,1,Research Scientist,3,Single,2929,9643,1,Y,No,11,3,3,80,0,10,2,1,10,0,1,8
33,0,Travel_Rarely,882,Research & Development,9,4,Other,1,597,4,Male,83,3,1,Research Scientist,2,Single,2686,6986,1,Y,No,18,3,4,80,0,10,2,2,10,9,7,8
27,0,Travel_Rarely,848,Research & Development,29,2,Medical,1,297,1,Male,86,3,1,Research Scientist,1,Single,3445,9752,1,Y,No,17,3,3,80,0,6,3,2,5,4,1,1
29,0,Travel_Rarely,793,Sales,26,3,Life Sciences,1,1706,3,Male,90,4,1,Sales Representative,1,Single,2157,10909,1,Y,No,19,3,4,80,0,3,3,3,3,2,0,2
32,0,Travel_Rarely,645,Sales,3,4,Marketing,1,496,2,Male,97,2,2,Sales Executive,4,Married,4403,6812,8,Y,No,11,3,3,80,0,8,2,3,5,2,0,2
41,0,Travel_Rarely,1384,Sales,2,4,Marketing,1,1152,1,Male,70,3,3,Sales Executive,2,Single,8392,5355,0,Y,No,19,3,4,80,0,10,2,3,9,7,0,5
32,0,Travel_Rarely,796,Sales,3,3,Marketing,1,1948,4,Male,86,3,2,Sales Executive,1,Married,5010,15891,1,Y,Yes,11,3,4,80,1,14,3,2,13,8,3,12
53,0,Travel_Rarely,264,Sales,7,3,Marketing,1,558,3,Male,79,3,3,Sales Executive,3,Single,7525,22845,5,Y,Yes,11,3,4,80,0,30,5,3,15,10,6,11
34,0,Travel_Rarely,1361,Sales,8,4,Life Sciences,1,456,3,Male,74,3,2,Sales Executive,4,Married,4001,3064,1,Y,Yes,15,3,2,80,1,15,1,3,15,14,0,7
48,0,Travel_Rarely,133,Sales,9,5,Marketing,1,496,2,Male,74,2,2,Sales Executive,4,Single,8120,12102,4,Y,No,14,3,3,80,0,12,3,3,2,2,2,2
31,0,Travel_Rarely,1234,Sales,1,2,Marketing,1,11,4,Male,94,3,1,Sales Representative,2,Divorced,2282,9096,0,Y,No,11,3,1,80,3,3,2,3,2,2,2,2
34,0,Non-Travel,802,Sales,8,1,Life Sciences,1,729,4,Male,58,1,2,Sales Executive,1,Divorced,4002,7108,1,Y,Yes,11,3,3,80,1,15,3,3,15,14,0,7
46,0,Travel_Rarely,1404,Sales,2,3,Life Sciences,1,2016,1,Male,31,2,3,Sales Executive,1,Married,7111,6297,1,Y,No,12,3,2,80,1,14,2,2,8,6,0,7
31,0,Travel_Rarely,928,Research & Development,2,3,Medical,1,662,3,Male,43,3,2,Research Scientist,1,Married,5003,17432,1,Y,No,12,3,4,80,3,10,1,2,10,8,8,7
32,0,Travel_Rarely,1086,Research & Development,5,2,Medical,1,1979,1,Male,42,3,1,Research Scientist,4,Single,2819,3787,1,Y,No,17,3,3,80,0,10,5,3,10,2,6,7
24,0,Travel_Rarely,1322,Research & Development,4,3,Medical,1,1474,3,Male,86,3,1,Laboratory Technician,2,Married,1601,9973,1,Y,No,18,3,3,80,1,1,3,3,0,0,0,0
28,0,Travel_Rarely,897,Human Resources,2,4,Life Sciences,1,515,1,Male,95,3,1,Human Resources,1,Married,4936,25518,1,Y,No,15,3,3,80,1,6,2,3,5,3,0,4
24,0,Travel_Rarely,1216,Research & Development,2,3,Life Sciences,1,669,1,Male,58,3,1,Research Scientist,4,Married,4401,24483,1,Y,Yes,15,3,3,80,0,5,2,3,5,4,0,4
27,0,Travel_Rarely,253,Research & Development,10,2,Life Sciences,1,1613,2,Male,86,3,1,Research Scientist,1,Single,2517,10735,1,Y,No,18,3,4,80,0,5,2,3,5,3,0,3
38,0,Travel_Rarely,458,Research & Development,8,3,Technical Degree,1,729,1,Male,65,2,2,Research Scientist,4,Married,5329,22128,2,Y,Yes,11,3,3,80,0,17,3,3,13,11,1,9
30,0,Travel_Rarely,977,Research & Development,10,1,Medical,1,234,4,Male,82,4,1,Laboratory Technician,2,Divorced,2206,4809,1,Y,No,17,3,4,80,3,10,6,2,10,0,0,8
30,1,Travel_Rarely,350,Human Resources,10,2,Technical Degree,1,224,1,Male,75,2,2,Human Resources,2,Divorced,6347,20623,1,Y,Yes,11,3,4,80,2,12,3,3,11,8,4,7
22,0,Travel_Rarely,478,Research & Development,14,2,Life Sciences,1,661,3,Female,52,2,1,Research Scientist,1,Divorced,2444,14862,1,Y,No,12,3,3,80,1,2,5,3,2,1,1,2
38,0,Travel_Rarely,1034,Research & Development,10,3,Technical Degree,1,2011,4,Female,50,2,2,Research Scientist,3,Divorced,5329,24223,5,Y,Yes,12,3,4,80,1,17,2,3,14,11,1,9
44,0,Travel_Rarely,465,Research & Development,2,4,Other,1,1680,1,Male,54,3,2,Research Scientist,1,Divorced,4541,18103,1,Y,No,11,3,1,80,1,20,1,2,20,11,13,17
42,0,Travel_Rarely,567,Research & Development,16,4,Technical Degree,1,1651,1,Male,42,3,3,Research Director,4,Divorced,13348,16479,9,Y,Yes,14,3,3,80,1,18,2,3,11,7,5,8
37,0,Travel_Frequently,911,Research & Development,2,2,Medical,1,161,4,Female,71,3,2,Manufacturing Director,2,Married,6447,26085,6,Y,No,17,3,4,80,1,8,3,2,6,5,4,3
50,0,Travel_Frequently,684,Research & Development,1,1,Life Sciences,1,66,1,Female,92,3,5,Research Director,3,Single,18172,3423,3,Y,No,13,3,4,80,0,28,6,3,7,7,0,7
37,1,Travel_Frequently,890,Research & Development,7,1,Medical,1,1447,3,Female,86,3,1,Research Scientist,3,Married,2782,7791,1,Y,No,11,3,1,80,1,6,3,2,5,3,4,3
41,0,Travel_Frequently,750,Research & Development,17,2,Other,1,1497,2,Male,77,2,5,Manager,4,Single,19232,15587,1,Y,No,14,3,3,80,0,22,2,2,17,13,2,17
41,0,Travel_Frequently,1311,Research & Development,2,2,Other,1,1538,3,Male,52,2,1,Laboratory Technician,3,Divorced,2289,22455,1,Y,No,15,3,4,80,2,5,2,3,5,4,0,3
34,0,Travel_Frequently,1195,Research & Development,6,2,Other,1,388,1,Male,84,3,1,Laboratory Technician,1,Divorced,3989,7950,1,Y,No,11,3,3,80,1,5,5,3,5,2,1,3
34,0,Travel_Frequently,465,Research & Development,8,4,Technical Degree,1,479,1,Male,34,3,1,Research Scientist,4,Divorced,2972,9972,1,Y,No,17,3,2,80,1,1,3,3,1,0,0,0
29,0,Travel_Rarely,352,Research & Development,3,4,Life Sciences,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,4723,6582,1,Y,No,13,3,4,80,1,10,4,3,10,9,1,5
45,0,Travel_Rarely,135,Research & Development,5,4,Life Sciences,1,1936,3,Male,98,3,2,Manufacturing Director,2,Married,5042,26009,0,Y,Yes,15,3,4,80,1,10,3,3,8,7,3,1
41,0,Travel_Rarely,489,Research & Development,16,3,Life Sciences,1,412,2,Male,68,4,5,Research Director,1,Married,19419,2939,3,Y,No,11,3,3,80,1,21,6,4,18,16,0,11
35,0,Travel_Rarely,1450,Research & Development,10,3,Life Sciences,1,1945,4,Male,71,3,2,Manufacturing Director,1,Married,5916,24409,7,Y,No,12,3,4,80,0,8,2,3,1,0,0,0
49,0,Travel_Rarely,155,Research & Development,1,4,Medical,1,1968,1,Male,66,3,3,Healthcare Representative,1,Married,10965,26515,2,Y,No,11,3,2,80,0,26,2,2,5,2,0,0
45,0,Non-Travel,105,Research & Development,12,3,Life Sciences,1,101,4,Male,52,3,1,Research Scientist,1,Married,3936,7693,1,Y,No,23,4,2,80,0,6,3,2,6,4,0,3
39,0,Travel_Rarely,1012,Research & Development,28,1,Life Sciences,1,41,4,Male,56,1,5,Manager,3,Single,19197,16586,1,Y,No,11,3,2,80,0,21,2,3,21,8,1,6
22,1,Travel_Rarely,1362,Research & Development,7,2,Other,1,170,4,Male,83,2,1,Laboratory Technician,1,Married,2398,20308,1,Y,Yes,11,3,3,80,1,1,4,3,1,0,0,0
43,0,Non-Travel,430,Research & Development,8,4,Medical,1,1612,4,Male,52,2,5,Research Director,1,Single,19740,20431,2,Y,No,17,3,1,80,0,25,0,3,7,7,0,7
33,0,Travel_Rarely,1355,Human Resources,2,4,Life Sciences,1,1018,3,Male,63,4,1,Human Resources,1,Married,2742,4544,0,Y,No,15,3,3,80,0,3,3,3,2,2,2,2
31,0,Travel_Rarely,636,Research & Development,2,3,Life Sciences,1,895,3,Male,46,3,4,Research Director,2,Single,13675,15850,6,Y,Yes,15,3,2,80,0,9,2,3,3,2,1,2
54,0,Travel_Rarely,1142,Research & Development,24,2,Medical,1,1218,2,Male,94,3,4,Manufacturing Director,2,Married,13247,24447,7,Y,No,18,3,4,80,1,24,1,3,8,2,7,7
48,0,Travel_Rarely,1199,Research & Development,6,4,Other,1,1467,3,Male,52,3,3,Healthcare Representative,4,Married,10999,14284,3,Y,No,16,3,4,80,1,27,4,3,15,11,4,8
48,0,Travel_Rarely,715,Research & Development,19,4,Medical,1,1537,4,Male,60,3,3,Healthcare Representative,4,Married,10999,16378,2,Y,No,11,3,1,80,1,27,3,3,16,11,4,8
55,0,Travel_Rarely,1194,Research & Development,15,3,Medical,1,165,3,Male,95,3,4,Healthcare Representative,4,Married,13577,3088,1,Y,No,11,3,4,80,0,34,3,3,33,9,15,0
45,0,Non-Travel,1425,Research & Development,18,2,Life Sciences,1,287,4,Male,63,2,1,Research Scientist,4,Single,3580,24539,3,Y,Yes,12,3,4,80,0,7,2,3,4,2,0,2
23,0,Travel_Rarely,968,Research & Development,26,2,Medical,1,51,2,Male,67,3,1,Laboratory Technician,4,Single,2647,3419,1,Y,No,13,3,4,80,0,5,6,2,5,4,1,2
50,0,Non-Travel,1308,Research & Development,26,3,Medical,1,1324,3,Female,66,3,5,Research Director,4,Single,18172,5630,3,Y,No,11,3,4,80,0,28,2,4,7,7,0,7
28,0,Non-Travel,1450,Research & Development,24,3,Medical,1,669,3,Male,85,3,1,Laboratory Technician,4,Single,2279,4161,8,Y,Yes,13,3,3,80,0,6,2,2,4,3,0,3
39,0,Travel_Rarely,288,Research & Development,1,1,Life Sciences,1,447,4,Female,88,3,3,Manufacturing Director,2,Divorced,10880,26767,1,Y,Yes,12,3,2,80,2,21,2,1,21,6,2,8
29,0,Travel_Frequently,853,Research & Development,2,3,Medical,1,1706,3,Female,54,2,2,Healthcare Representative,4,Married,4317,7530,2,Y,No,11,3,4,80,1,11,1,2,8,7,1,1
45,0,Travel_Frequently,329,Research & Development,2,3,Life Sciences,1,878,4,Male,90,2,2,Manufacturing Director,1,Single,5321,20462,3,Y,No,18,3,3,80,0,10,3,3,7,7,6,7
25,0,Travel_Frequently,365,Research & Development,8,1,Life Sciences,1,1684,3,Male,60,2,2,Manufacturing Director,1,Married,5226,22659,1,Y,No,11,3,1,80,1,6,3,3,5,4,0,3
34,0,Travel_Frequently,669,Research & Development,1,1,Life Sciences,1,1017,2,Male,60,4,2,Manufacturing Director,3,Married,4306,24532,2,Y,No,16,3,1,80,1,13,3,3,7,2,7,7
43,0,Travel_Rarely,970,Research & Development,7,4,Life Sciences,1,485,2,Male,44,3,1,Research Scientist,4,Married,2932,4974,0,Y,No,19,3,2,80,1,6,2,3,5,2,2,2
48,0,Travel_Rarely,580,Research & Development,3,4,Medical,1,1829,2,Male,42,3,5,Research Director,4,Married,19665,7246,9,Y,No,13,3,2,80,1,29,2,2,31,10,12,9
31,0,Travel_Rarely,253,Research & Development,6,3,Technical Degree,1,1349,1,Male,90,3,1,Research Scientist,4,Divorced,3929,15869,2,Y,No,11,3,2,80,1,7,5,3,2,2,2,2
28,0,Travel_Rarely,1066,Research & Development,10,2,Medical,1,1150,4,Male,46,2,1,Laboratory Technician,2,Divorced,4300,9655,0,Y,No,15,3,3,80,1,6,2,3,5,2,0,4
46,0,Travel_Rarely,1193,Research & Development,10,2,Life Sciences,1,604,2,Male,100,4,5,Research Director,4,Divorced,19627,21703,9,Y,Yes,17,3,3,80,1,23,2,2,2,2,2,2
