Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,1,Travel_Rarely,391.0,Research & Development,25,4,Life Sciences,1,846,4,Female,31,3,1,Laboratory Technician,3,Single,3688,6069,4,Y,Yes,11,3,4,80,0,4,2,3,1,0,0,0
37,0,Travel_Rarely,1018.0,Sales,2,4,Marketing,1,1631,3,Female,85,3,2,Sales Executive,4,Divorced,9525,7389,1,Y,No,15,3,1,80,1,6,2,3,6,3,1,3
58,0,Travel_Rarely,906.0,Sales,8,4,Life Sciences,1,132,3,Female,92,3,4,Sales Executive,1,Single,13872,4488,0,Y,No,25,4,3,80,0,38,2,2,37,10,1,8
51,0,Travel_Rarely,228.0,Sales,3,3,Life Sciences,1,53,3,Female,45,2,4,Manager,1,Married,14026,17778,1,Y,No,14,3,3,80,1,33,2,4,33,9,0,10
34,0,Travel_Rarely,696.0,Sales,7,4,Marketing,1,75,2,Female,93,3,2,Sales Executive,4,Married,4568,7791,0,Y,Yes,16,3,3,80,0,10,2,3,9,5,8,7
54,0,Non-Travel,555.0,Sales,5,3,Marketing,1,1899,3,Female,54,2,2,Sales Executive,4,Married,5940,20898,2,Y,No,17,3,4,80,3,16,2,4,6,2,0,5
35,0,Travel_Rarely,715.0,Research & Development,1,4,Life Sciences,1,1665,4,Female,70,3,1,Research Scientist,1,Married,4930,4051,0,Y,No,23,4,4,80,0,6,3,4,5,4,1,4
58,1,Travel_Rarely,1357.0,Research & Development,23,3,Medical,1,1279,1,Male,73,3,5,Research Director,2,Married,19701,15497,3,Y,No,16,3,4,80,0,32,2,2,7,7,2,1
36,0,Travel_Rarely,1050.0,Research & Development,2,2,Medical,1,1497,2,Female,60,2,2,Manufacturing Director,4,Single,4374,7826,0,Y,No,12,3,3,80,0,4,2,3,3,2,1,2
20,0,Travel_Rarely,661.0,Research & Development,16,3,Medical,1,491,1,Male,85,3,1,Laboratory Technician,3,Married,2973,16479,1,Y,Yes,12,3,1,80,1,1,2,2,0,0,0,0
30,0,Non-Travel,671.0,Research & Development,8,2,Life Sciences,1,1869,3,Female,33,2,1,Research Scientist,2,Married,3579,24609,0,Y,No,18,3,3,80,1,12,2,2,11,7,6,17
41,0,Travel_Rarely,1401.0,Research & Development,24,1,Life Sciences,1,1411,2,Female,94,3,5,Research Director,4,Single,19973,17071,1,Y,No,16,3,1,80,0,21,5,3,21,16,5,10
37,1,Travel_Rarely,561.0,Research & Development,3,2,Life Sciences,1,311,4,Female,63,3,3,Manufacturing Director,1,Married,7491,3487,2,Y,No,11,3,4,80,3,12,2,1,6,5,1,2
55,0,Travel_Rarely,438.0,Research & Development,26,3,Life Sciences,1,497,1,Female,90,3,4,Healthcare Representative,2,Single,11103,5593,0,Y,No,13,3,2,80,0,30,4,2,19,7,0,9
44,0,Travel_Rarely,673.0,Research & Development,29,4,Technical Degree,1,754,1,Male,92,2,2,Healthcare Representative,1,Married,4523,9314,1,Y,No,13,3,3,80,1,8,5,2,8,4,7,0
39,0,Travel_Rarely,1010.0,Research & Development,1,3,Life Sciences,1,1639,1,Male,91,2,3,Healthcare Representative,1,Single,10920,9148,3,Y,No,13,3,3,80,0,13,5,3,6,4,0,5
24,1,Travel_Rarely,303.0,Sales,4,4,Life Sciences,1,1495,3,Male,99,3,1,Sales Representative,4,Married,2220,24444,1,Y,Yes,13,3,3,80,0,1,2,3,1,1,0,0
32,0,Travel_Rarely,906.0,Sales,2,4,Life Sciences,1,387,3,Male,51,3,3,Sales Executive,4,Single,10422,12853,0,Y,No,19,3,1,80,0,14,2,2,14,10,5,7
55,0,Travel_Rarely,287.0,Research & Development,3,3,Medical,1,1503,3,Male,84,3,5,Manager,2,Married,19859,8456,5,Y,No,15,3,3,80,1,24,2,3,5,2,1,4
50,0,Travel_Rarely,128.0,Research & Development,8,3,Life Sciences,1,1367,4,Male,56,2,5,Manager,4,Single,19331,9983,4,Y,No,16,3,2,80,0,27,5,3,1,0,0,0
48,0,Travel_Rarely,269.0,Research & Development,4,3,Medical,1,1691,3,Male,35,3,4,Manager,1,Single,17174,22245,3,Y,Yes,12,3,3,80,0,24,3,3,22,17,4,7
27,0,Travel_Rarely,755.0,Research & Development,7,1,Medical,1,1631,3,Female,85,3,1,Research Scientist,3,Married,3517,14034,7,Y,No,22,4,1,80,0,5,5,3,3,2,0,2
40,1,Travel_Rarely,130.0,Research & Development,3,4,Medical,1,1693,4,Female,61,2,1,Research Scientist,4,Married,3617,2561,8,Y,Yes,18,3,3,80,1,3,2,2,1,1,0,0
28,0,Travel_Rarely,642.0,Research & Development,23,3,Medical,1,498,4,Male,92,3,1,Research Scientist,4,Single,2377,18899,5,Y,No,15,3,4,80,0,6,3,3,2,2,1,2
35,0,Travel_Rarely,188.0,Research & Development,2,3,Medical,1,1192,2,Female,81,2,1,Research Scientist,1,Married,2194,26997,4,Y,No,18,3,4,80,0,5,6,3,3,2,1,2
31,0,Travel_Rarely,638.0,Research & Development,23,4,Life Sciences,1,1631,3,Male,85,3,1,Laboratory Technician,4,Married,3477,15497,1,Y,Yes,17,3,1,80,3,6,5,2,5,2,0,3
22,0,Travel_Rarely,1316.0,Research & Development,2,2,Life Sciences,1,1693,4,Female,89,2,1,Research Scientist,4,Married,3375,7389,0,Y,Yes,16,3,3,80,1,4,2,3,4,2,1,2
51,0,Travel_Rarely,855.0,Research & Development,6,3,Life Sciences,1,1436,2,Female,67,2,1,Laboratory Technician,2,Married,2075,20364,3,Y,No,13,3,1,80,3,10,2,2,4,2,0,3
37,0,Travel_Rarely,928.0,Research & Development,22,1,Medical,1,961,4,Female,96,3,2,Healthcare Representative,3,Married,5731,5083,6,Y,No,13,3,3,80,2,9,4,2,6,2,1,3
33,0,Travel_Rarely,683.0,Research & Development,22,2,Medical,1,1120,1,Female,56,3,2,Healthcare Representative,4,Married,5968,5083,1,Y,No,21,4,1,80,1,9,2,3,9,7,6,8
34,0,Travel_Rarely,671.0,Research & Development,4,5,Medical,1,1622,3,Female,51,3,2,Laboratory Technician,1,Single,5346,26176,3,Y,No,13,3,4,80,0,11,2,2,7,1,0,7
34,0,Travel_Rarely,805.0,Research & Development,27,4,Life Sciences,1,634,1,Male,88,3,1,Research Scientist,2,Married,2972,13492,1,Y,No,11,3,2,80,1,1,2,2,1,0,0,0
50,0,Travel_Rarely,791.0,Research & Development,29,3,Medical,1,1723,3,Male,52,2,1,Laboratory Technician,1,Married,3690,10268,2,Y,No,15,3,1,80,0,5,2,2,3,2,0,2
32,0,Travel_Rarely,1145.0,Research & Development,8,3,Medical,1,631,2,Male,42,4,1,Laboratory Technician,4,Divorced,2451,4759,0,Y,Yes,25,4,1,80,1,3,3,2,2,2,2,2
28,0,Travel_Frequently,252.0,Research & Development,6,3,Medical,1,74,2,Male,93,2,2,Manufacturing Director,4,Married,4877,17001,0,Y,No,17,3,4,80,0,6,2,3,5,3,0,0
54,0,Travel_Frequently,971.0,Research & Development,7,4,Life Sciences,1,741,4,Male,63,4,2,Manufacturing Director,2,Married,4440,15748,6,Y,No,11,3,1,80,1,9,3,2,5,2,1,4
50,1,Travel_Frequently,1294.0,Research & Development,1,4,Technical Degree,1,639,3,Male,58,3,3,Research Director,4,Single,13269,5531,9,Y,Yes,23,4,3,80,0,19,5,3,14,11,1,11
55,0,Travel_Frequently,1450.0,Research & Development,9,3,Medical,1,596,3,Male,52,2,4,Healthcare Representative,1,Married,13577,21777,1,Y,Yes,19,3,2,80,2,34,2,2,33,9,15,0
34,0,Travel_Rarely,616.0,Research & Development,1,1,Life Sciences,1,1818,4,Male,60,2,2,Healthcare Representative,3,Married,7756,5323,0,Y,Yes,11,3,1,80,1,7,4,1,6,2,0,4
28,0,Travel_Rarely,1192.0,Research & Development,4,1,Life Sciences,1,1933,4,Male,48,2,1,Research Scientist,2,Single,3201,2690,0,Y,No,14,3,3,80,0,6,2,2,6,5,0,4
31,0,Non-Travel,604.0,Research & Development,8,4,Technical Degree,1,1785,1,Male,38,1,1,Research Scientist,4,Divorced,2657,4892,0,Y,No,13,3,4,80,1,3,3,3,2,2,2,2
27,0,Travel_Rarely,977.0,Research & Development,8,3,Technical Degree,1,1801,4,Male,44,2,1,Laboratory Technician,4,Married,4066,4759,1,Y,No,12,3,4,80,1,7,2,2,7,7,0,7
31,0,Travel_Rarely,1283.0,Research & Development,5,1,Medical,1,1931,4,Male,34,3,2,Manufacturing Director,4,Married,5238,26009,2,Y,No,24,4,2,80,3,9,4,3,5,4,1,4
29,0,Travel_Frequently,1302.0,Research & Development,7,4,Life Sciences,1,260,1,Male,49,3,1,Laboratory Technician,3,Married,2974,3339,7,Y,Yes,11,3,4,80,2,9,3,3,5,3,1,2
34,0,Travel_Frequently,200.0,Research & Development,25,4,Life Sciences,1,1725,3,Male,85,3,2,Manufacturing Director,4,Single,5957,10558,6,Y,No,14,3,2,80,0,13,2,3,11,9,5,9
34,0,Travel_Frequently,608.0,Research & Development,27,4,Life Sciences,1,1886,3,Female,92,3,2,Healthcare Representative,4,Single,6687,25549,1,Y,No,13,3,4,80,0,14,3,3,14,11,4,11
30,0,Travel_Frequently,511.0,Sales,15,1,Medical,1,493,1,Male,80,2,2,Sales Executive,4,Single,4647,24619,1,Y,No,15,3,4,80,0,6,5,2,6,3,1,2
26,0,Travel_Frequently,776.0,Sales,5,3,Marketing,1,1839,3,Female,43,1,2,Sales Executive,4,Married,4306,21378,2,Y,No,11,3,3,80,2,8,2,3,0,0,0,0
36,0,Travel_Rarely,1404.0,Sales,7,4,Life Sciences,1,1167,1,Female,39,2,2,Sales Representative,1,Divorced,4502,9262,3,Y,No,16,3,2,80,3,17,5,2,13,7,6,7
25,0,Travel_Rarely,379.0,Sales,3,2,Life Sciences,1,752,2,Female,45,4,2,Sales Executive,3,Divorced,4487,7739,1,Y,No,19,3,4,80,1,5,3,3,5,4,1,3
36,0,Travel_Rarely,1094.0,Sales,1,4,Life Sciences,1,1683,3,Female,53,2,1,Sales Representative,1,Divorced,2644,2137,3,Y,No,12,3,1,80,3,7,1,3,3,2,1,2
46,1,Travel_Rarely,1496.0,Sales,8,3,Technical Degree,1,744,1,Male,58,1,4,Manager,3,Divorced,16872,22128,3,Y,No,11,3,3,80,1,28,3,4,7,7,7,7
38,0,Travel_Rarely,672.0,Sales,1,4,Life Sciences,1,1789,4,Male,94,2,2,Sales Representative,1,Divorced,2086,6615,3,Y,No,18,3,1,80,1,19,2,2,1,0,0,0
29,0,Travel_Rarely,967.0,Sales,2,3,Marketing,1,1321,2,Male,95,3,1,Sales Representative,1,Divorced,2297,24737,1,Y,No,15,3,4,80,2,2,2,3,2,2,2,2
24,0,Travel_Rarely,895.0,Sales,1,2,Medical,1,1651,1,Male,60,3,1,Sales Representative,2,Divorced,2033,7346,1,Y,No,18,3,3,80,3,1,5,2,1,0,0,0
36,0,Non-Travel,722.0,Sales,5,3,Medical,1,497,1,Male,34,3,3,Sales Executive,4,Divorced,10325,16375,1,Y,No,13,3,2,80,1,16,2,3,16,7,3,7
53,0,Travel_Rarely,647.0,Sales,1,4,Marketing,1,1807,2,Male,51,3,2,Sales Executive,3,Divorced,8381,20933,3,Y,No,13,3,3,80,1,18,3,4,14,7,8,10
28,0,Travel_Rarely,202.0,Sales,2,3,Technical Degree,1,1642,3,Male,95,3,1,Sales Representative,1,Divorced,1052,20497,1,Y,No,17,3,3,80,1,1,3,3,1,0,0,0
47,0,Travel_Rarely,691.0,Sales,7,3,Marketing,1,1021,3,Male,58,3,2,Sales Executive,1,Divorced,4537,11827,0,Y,No,19,3,4,80,1,8,3,3,7,6,7,7
28,0,Travel_Frequently,570.0,Sales,5,3,Marketing,1,74,4,Male,100,2,2,Sales Executive,4,Married,5769,8891,1,Y,No,20,4,4,80,1,6,2,3,6,5,3,3
33,1,Travel_Frequently,118.0,Sales,4,2,Life Sciences,1,172,1,Male,84,3,2,Sales Executive,1,Single,9998,6194,5,Y,No,13,3,1,80,0,8,3,3,5,4,1,2
32,0,Travel_Frequently,195.0,Sales,25,3,Medical,1,11,1,Male,87,3,2,Sales Executive,2,Single,5228,2993,1,Y,No,13,3,2,80,0,13,3,3,13,12,11,9
37,0,Travel_Frequently,309.0,Sales,3,4,Life Sciences,1,1932,4,Male,78,2,2,Sales Executive,1,Single,6502,7999,3,Y,Yes,15,3,2,80,0,7,6,3,5,4,0,1
28,0,Travel_Frequently,1436.0,Sales,3,1,Marketing,1,1419,2,Male,73,2,1,Sales Representative,1,Married,3041,15062,0,Y,Yes,12,3,1,80,0,5,3,1,4,2,0,2
50,0,Travel_Frequently,543.0,Sales,2,4,Marketing,1,1869,3,Male,37,3,2,Sales Executive,3,Single,6347,15834,4,Y,No,18,3,3,80,0,19,3,1,18,7,0,13
41,0,Travel_Frequently,796.0,Sales,1,1,Marketing,1,1289,3,Male,54,3,2,Sales Executive,2,Single,4103,7660,0,Y,Yes,11,3,4,80,0,10,3,4,9,3,1,7
32,1,Travel_Frequently,1356.0,Sales,22,3,Marketing,1,369,2,Male,82,4,1,Sales Representative,1,Married,2269,26496,1,Y,Yes,11,3,4,80,1,3,5,2,2,2,2,2
48,0,Travel_Frequently,1034.0,Sales,9,3,Marketing,1,1367,4,Male,82,2,2,Sales Executive,2,Single,5486,4344,4,Y,Yes,13,3,2,80,0,15,2,3,2,2,2,2
35,1,Travel_Rarely,1168.0,Sales,2,3,Life Sciences,1,194,1,Male,32,3,3,Sales Executive,4,Single,10306,19764,9,Y,Yes,11,3,3,80,0,15,2,2,13,12,6,0
25,0,Travel_Rarely,204.0,Sales,4,3,Technical Degree,1,98,3,Female,87,2,1,Sales Representative,4,Divorced,4400,6590,3,Y,Yes,18,3,3,80,3,6,3,3,3,2,2,2
34,1,Travel_Frequently,1448.0,Sales,25,4,Technical Degree,1,1544,1,Female,92,4,2,Sales Executive,1,Single,6125,2354,1,Y,Yes,14,3,4,80,0,10,4,3,10,8,4,6
36,0,Travel_Frequently,442.0,Sales,28,4,Life Sciences,1,1107,2,Female,74,2,2,Sales Executive,1,Married,6134,2845,2,Y,No,21,4,4,80,0,16,3,2,2,2,2,2
36,0,Travel_Frequently,702.0,Sales,1,4,Life Sciences,1,796,1,Female,38,2,2,Sales Executive,1,Married,9278,26894,4,Y,No,18,3,3,80,1,15,2,4,5,4,0,1
20,1,Travel_Frequently,638.0,Sales,14,3,Marketing,1,262,4,Female,75,4,1,Sales Representative,1,Married,2044,4673,1,Y,No,12,3,4,80,1,2,3,2,4,3,0,3
33,0,Travel_Frequently,930.0,Sales,27,1,Life Sciences,1,1414,3,Female,61,3,2,Sales Executive,2,Married,9998,17852,6,Y,No,16,3,2,80,1,8,5,3,5,4,1,2
53,0,Travel_Frequently,930.0,Sales,10,3,Marketing,1,356,4,Female,40,2,3,Sales Executive,1,Single,7525,4223,4,Y,Yes,15,3,2,80,0,30,2,3,15,7,6,12
26,0,Travel_Frequently,179.0,Human Resources,11,3,Medical,1,74,4,Female,77,1,1,Human Resources,4,Divorced,2148,6527,0,Y,No,11,3,4,80,1,6,3,4,5,1,1,4
39,0,Non-Travel,1086.0,Research & Development,2,3,Medical,1,366,1,Female,60,2,5,Manager,4,Single,19431,19573,2,Y,No,11,3,3,80,0,21,3,3,6,0,1,3
36,0,Non-Travel,1269.0,Research & Development,14,3,Medical,1,762,1,Male,37,3,1,Research Scientist,4,Married,3388,4510,0,Y,No,12,3,3,80,3,2,2,2,1,0,0,0
29,0,Travel_Rarely,1240.0,Research & Development,2,3,Medical,1,74,1,Male,98,3,1,Research Scientist,2,Married,1559,20462,1,Y,No,14,3,4,80,0,1,4,3,1,0,0,0
30,0,Non-Travel,204.0,Sales,12,3,Technical Degree,1,1169,3,Male,72,3,3,Sales Executive,1,Married,8412,4284,0,Y,Yes,12,3,1,80,0,10,3,3,9,8,7,8
36,0,Travel_Rarely,781.0,Sales,15,4,Technical Degree,1,1651,3,Male,63,3,2,Sales Executive,4,Married,5079,10849,4,Y,Yes,16,3,3,80,1,12,2,4,11,9,0,7
50,0,Travel_Frequently,1232.0,Sales,15,4,Marketing,1,1492,3,Male,77,3,1,Sales Representative,4,Divorced,3875,24538,6,Y,No,20,4,1,80,1,4,3,2,3,2,2,2
32,1,Travel_Frequently,625.0,Sales,10,4,Life Sciences,1,639,1,Male,100,2,2,Sales Executive,1,Divorced,5332,26075,6,Y,No,14,3,1,80,2,6,2,1,3,2,0,2
32,0,Travel_Frequently,205.0,Sales,4,3,Marketing,1,743,4,Male,81,3,2,Sales Executive,3,Divorced,5228,2253,1,Y,Yes,25,4,4,80,1,13,3,3,13,12,11,9
28,1,Non-Travel,688.0,Research & Development,4,3,Medical,1,1935,1,Male,58,1,1,Research Scientist,1,Married,2070,2253,1,Y,No,11,3,3,80,3,5,5,3,5,2,0,4
24,0,Non-Travel,1444.0,Human Resources,9,4,Other,1,374,4,Male,49,1,1,Human Resources,4,Single,2145,5970,0,Y,Yes,12,3,3,80,0,3,2,3,2,2,2,1
51,0,Travel_Rarely,833.0,Research & Development,20,2,Medical,1,312,2,Male,52,3,4,Manager,4,Single,18302,22908,3,Y,Yes,19,3,4,80,0,21,2,3,2,2,1,0
38,0,Travel_Rarely,350.0,Research & Development,5,3,Medical,1,1417,3,Male,100,4,1,Research Scientist,1,Married,3057,20943,6,Y,No,25,4,4,80,1,6,3,2,1,0,0,1
36,0,Travel_Rarely,1303.0,Research & Development,1,3,Medical,1,1165,4,Male,47,2,1,Research Scientist,4,Married,2543,12368,4,Y,No,11,3,1,80,1,6,3,3,2,2,2,2
45,0,Travel_Rarely,632.0,Research & Development,9,3,Life Sciences,1,1836,4,Male,46,2,3,Research Scientist,4,Married,9724,21777,2,Y,No,17,3,1,80,0,25,2,1,1,0,0,0
26,0,Travel_Rarely,992.0,Research & Development,24,1,Medical,1,1737,4,Male,87,2,1,Research Scientist,3,Married,2007,6409,1,Y,No,19,3,4,80,1,5,3,3,5,3,1,3
37,0,Travel_Rarely,933.0,Research & Development,1,3,Life Sciences,1,1935,2,Male,95,4,1,Research Scientist,3,Married,4680,17056,3,Y,No,18,3,3,80,1,4,3,2,1,0,0,0
27,0,Travel_Rarely,990.0,Research & Development,8,3,Medical,1,1782,3,Male,82,3,1,Laboratory Technician,1,Married,3816,22789,1,Y,No,12,3,2,80,1,5,2,2,5,2,0,2
27,0,Travel_Rarely,427.0,Research & Development,2,3,Life Sciences,1,1265,1,Male,85,4,1,Research Scientist,2,Married,2539,5949,1,Y,Yes,20,4,4,80,1,4,3,3,4,2,2,2
40,0,Travel_Rarely,898.0,Human Resources,8,2,Medical,1,587,3,Male,36,3,4,Manager,1,Single,16437,9278,1,Y,Yes,14,3,1,80,0,21,2,3,31,7,7,7
29,0,Travel_Rarely,1169.0,Human Resources,28,1,Medical,1,319,2,Male,48,2,1,Human Resources,2,Single,2804,24835,1,Y,No,13,3,2,80,0,1,5,3,1,0,0,0
51,0,Travel_Rarely,1084.0,Research & Development,2,3,Technical Degree,1,1617,4,Male,61,3,3,Manager,1,Married,13116,8045,2,Y,No,11,3,4,80,2,15,3,3,2,2,2,2
48,1,Travel_Rarely,465.0,Research & Development,10,5,Medical,1,983,1,Male,61,3,4,Manager,4,Married,15202,9971,2,Y,No,20,4,2,80,1,23,3,4,2,2,2,2
19,0,Travel_Rarely,1483.0,Research & Development,2,3,Life Sciences,1,533,3,Female,46,3,1,Research Scientist,3,Married,2994,20233,1,Y,Yes,19,3,2,80,1,1,2,3,1,0,0,1
39,0,Travel_Rarely,408.0,Research & Development,2,4,Life Sciences,1,1878,2,Female,100,2,4,Manager,4,Married,17123,3956,6,Y,No,13,3,3,80,1,21,1,3,19,9,15,2
30,0,Travel_Rarely,735.0,Research & Development,5,4,Life Sciences,1,769,3,Female,81,4,1,Research Scientist,4,Single,3761,22792,9,Y,Yes,11,3,4,80,0,10,3,3,5,2,0,3
34,1,Travel_Rarely,658.0,Research & Development,3,4,Life Sciences,1,1456,1,Female,84,3,2,Research Scientist,1,Single,5484,22653,9,Y,Yes,15,3,4,80,0,9,3,3,2,2,2,1
29,0,Travel_Rarely,1383.0,Research & Development,1,3,Medical,1,796,4,Female,52,2,1,Laboratory Technician,1,Married,3180,25796,0,Y,Yes,12,3,3,80,2,4,1,3,3,2,0,2
33,0,Travel_Rarely,117.0,Research & Development,2,4,Medical,1,1807,1,Male,77,3,1,Laboratory Technician,2,Single,3408,7298,7,Y,No,15,3,4,80,0,8,3,3,4,3,2,2
34,0,Travel_Rarely,598.0,Research & Development,2,3,Life Sciences,1,456,3,Male,82,2,1,Research Scientist,2,Married,2553,12853,1,Y,No,20,4,3,80,2,6,2,2,5,2,3,4
29,0,Travel_Rarely,1368.0,Research & Development,22,3,Other,1,796,4,Female,83,2,1,Laboratory Technician,2,Single,3339,2437,3,Y,No,20,4,4,80,0,10,2,4,7,7,7,7
32,1,Travel_Rarely,465.0,Research & Development,15,3,Medical,1,165,1,Male,80,2,1,Laboratory Technician,3,Married,2370,22482,1,Y,No,14,3,4,80,1,8,3,4,8,0,0,7
35,0,Non-Travel,474.0,Research & Development,1,2,Life Sciences,1,1107,1,Male,79,1,1,Laboratory Technician,1,Single,2690,6615,1,Y,No,19,3,4,80,0,1,5,3,1,0,0,1
39,1,Non-Travel,337.0,Research & Development,23,3,Other,1,1103,3,Female,46,2,2,Manufacturing Director,4,Single,5042,20206,0,Y,Yes,13,3,4,80,0,10,0,3,9,2,3,8
39,0,Non-Travel,427.0,Research & Development,11,2,Life Sciences,1,1807,1,Female,65,2,2,Laboratory Technician,3,Married,5003,6527,9,Y,Yes,12,3,4,80,1,9,3,3,5,4,4,3
37,0,Non-Travel,833.0,Research & Development,10,3,Life Sciences,1,369,2,Female,85,4,1,Research Scientist,1,Married,2115,25308,1,Y,Yes,20,4,4,80,1,17,2,3,17,12,5,7
36,0,Travel_Rarely,1451.0,Research & Development,12,3,Life Sciences,1,927,1,Female,82,3,3,Research Director,4,Married,11713,17369,3,Y,No,19,3,2,80,0,10,2,1,8,7,0,5
23,0,Travel_Rarely,201.0,Research & Development,4,1,Medical,1,227,2,Female,56,3,1,Laboratory Technician,3,Married,3295,14590,1,Y,No,13,3,1,80,0,3,5,3,3,2,1,2
37,0,Travel_Rarely,1360.0,Research & Development,20,1,Life Sciences,1,639,3,Female,100,4,1,Laboratory Technician,1,Single,3500,20686,0,Y,No,12,3,1,80,0,7,2,1,6,5,1,3
43,1,Non-Travel,654.0,Research & Development,5,2,Life Sciences,1,1419,1,Female,40,1,2,Laboratory Technician,1,Married,5679,20943,3,Y,Yes,19,3,1,80,0,10,4,3,8,7,4,7
23,1,Travel_Rarely,103.0,Research & Development,7,1,Life Sciences,1,1101,3,Female,92,3,1,Laboratory Technician,3,Married,1601,4549,1,Y,Yes,16,3,1,80,1,1,5,3,0,0,0,0
34,1,Non-Travel,806.0,Research & Development,26,3,Technical Degree,1,1160,2,Female,79,2,2,Research Scientist,3,Divorced,5433,15891,1,Y,Yes,15,3,3,80,1,11,2,3,11,8,7,9
28,1,Non-Travel,1362.0,Research & Development,5,3,Life Sciences,1,369,4,Female,85,4,1,Laboratory Technician,1,Divorced,3867,15894,1,Y,Yes,13,3,4,80,2,2,6,3,2,2,2,2
35,0,Non-Travel,365.0,Research & Development,3,3,Medical,1,683,3,Female,95,3,1,Research Scientist,3,Divorced,2859,22653,1,Y,No,11,3,4,80,2,6,3,3,6,4,0,4
27,0,Non-Travel,1046.0,Research & Development,8,3,Medical,1,881,4,Female,90,2,1,Research Scientist,4,Divorced,2024,21029,6,Y,No,12,3,4,80,1,6,2,3,2,2,2,2
22,0,Non-Travel,546.0,Research & Development,3,3,Medical,1,1935,3,Female,58,1,1,Research Scientist,1,Divorced,2244,23159,1,Y,No,12,3,2,80,2,2,3,3,2,1,1,2
44,1,Travel_Rarely,1376.0,Human Resources,2,2,Medical,1,1132,2,Female,86,2,3,Human Resources,4,Married,10482,24097,9,Y,No,11,3,3,80,3,24,0,3,20,6,3,6
33,0,Travel_Rarely,422.0,Research & Development,3,4,Other,1,1837,1,Female,93,3,1,Research Scientist,4,Married,2686,23726,1,Y,No,14,3,2,80,1,10,2,1,10,9,7,8
47,0,Travel_Rarely,566.0,Research & Development,15,4,Life Sciences,1,245,3,Male,98,3,1,Laboratory Technician,4,Single,2105,23683,4,Y,No,11,3,3,80,0,7,2,3,2,2,2,0
55,0,Travel_Rarely,329.0,Research & Development,10,4,Life Sciences,1,1461,3,Male,64,3,5,Research Director,4,Married,18722,24409,8,Y,No,15,3,4,80,0,36,3,3,24,15,2,15
26,0,Travel_Rarely,461.0,Research & Development,2,3,Life Sciences,1,769,4,Male,67,2,1,Laboratory Technician,4,Married,4364,16620,3,Y,Yes,14,3,1,80,2,5,5,4,2,2,2,0
31,0,Travel_Rarely,863.0,Research & Development,23,2,Life Sciences,1,74,4,Male,98,3,1,Laboratory Technician,4,Divorced,2218,23779,1,Y,No,14,3,4,80,2,4,0,3,4,2,3,2
31,0,Travel_Rarely,1225.0,Research & Development,2,3,Life Sciences,1,846,4,Female,98,3,1,Laboratory Technician,4,Divorced,3978,8007,6,Y,No,20,4,2,80,1,4,2,4,2,2,2,2
36,0,Travel_Rarely,464.0,Research & Development,3,1,Medical,1,1955,4,Male,82,3,1,Laboratory Technician,2,Divorced,2153,7999,1,Y,Yes,14,3,2,80,1,8,2,2,8,1,1,7
28,0,Travel_Rarely,1396.0,Research & Development,1,4,Life Sciences,1,753,4,Male,57,3,1,Research Scientist,4,Divorced,3345,22107,0,Y,No,14,3,3,80,1,6,3,4,5,4,0,1
28,1,Travel_Rarely,906.0,Research & Development,8,3,Life Sciences,1,796,4,Male,50,2,1,Research Scientist,1,Divorced,3143,24008,1,Y,Yes,16,3,3,80,3,5,5,3,5,3,0,2
31,0,Travel_Rarely,933.0,Research & Development,7,3,Medical,1,632,2,Male,52,2,1,Laboratory Technician,1,Married,3479,25258,0,Y,No,11,3,1,80,0,6,3,2,5,4,1,4
22,0,Travel_Rarely,1142.0,Research & Development,2,3,Medical,1,497,3,Male,45,2,1,Laboratory Technician,2,Single,2871,6069,1,Y,Yes,14,3,3,80,0,1,2,3,0,0,0,0
33,0,Travel_Rarely,1229.0,Research & Development,27,3,Life Sciences,1,1789,4,Male,62,3,2,Research Scientist,4,Single,5433,13492,1,Y,Yes,16,3,4,80,0,11,2,3,11,8,2,7
37,1,Travel_Rarely,360.0,Research & Development,5,3,Life Sciences,1,1631,3,Male,89,2,1,Laboratory Technician,4,Married,3014,10077,1,Y,No,15,3,1,80,2,18,2,3,18,7,12,10
55,0,Travel_Rarely,1311.0,Research & Development,2,3,Life Sciences,1,964,2,Male,99,3,2,Healthcare Representative,2,Married,4035,23687,0,Y,No,19,3,4,80,1,4,3,1,3,2,1,2
35,0,Travel_Rarely,201.0,Research & Development,4,4,Life Sciences,1,1681,2,Male,56,3,2,Healthcare Representative,3,Single,6540,2690,6,Y,No,16,3,2,80,0,10,3,3,1,1,0,0
36,0,Travel_Rarely,359.0,Research & Development,4,4,Life Sciences,1,635,4,Male,65,3,2,Manufacturing Director,3,Single,6410,8863,9,Y,Yes,18,3,2,80,0,18,3,3,16,14,5,12
39,0,Travel_Rarely,663.0,Research & Development,2,3,Life Sciences,1,314,3,Male,62,4,3,Research Director,3,Married,13464,25761,7,Y,No,13,3,1,80,1,9,2,4,4,3,2,2
