Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,0,Travel_Rarely,1323,Research & Development,1,3,Life Sciences,1,1465.0,3,Male,55,3,1,Research Scientist,4,Married,2478,20925,1,Y,No,14,3,4,80,1,4,0,2,4,3,1,2
40,0,Travel_Rarely,775,Research & Development,2,4,Technical Degree,1,1152.0,4,Male,37,4,1,Research Scientist,3,Married,3544,21086,5,Y,No,18,3,4,80,1,6,4,2,4,2,0,1
35,0,Travel_Rarely,182,Research & Development,12,1,Life Sciences,1,1435.0,2,Female,66,2,1,Research Scientist,3,Single,2559,16280,0,Y,No,12,3,3,80,0,6,3,3,5,4,1,1
31,0,Travel_Rarely,786,Research & Development,1,4,Technical Degree,1,622.0,4,Female,66,1,1,Research Scientist,4,Divorced,2657,15701,0,Y,No,11,3,2,80,1,3,3,3,2,1,2,2
35,0,Travel_Rarely,950,Research & Development,2,2,Technical Degree,1,1515.0,4,Male,69,3,1,Laboratory Technician,3,Divorced,1951,2560,1,Y,No,17,3,1,80,2,1,4,3,1,0,0,0
30,0,Travel_Rarely,256,Sales,16,4,Medical,1,1780.0,3,Female,31,3,3,Sales Executive,2,Divorced,8412,12086,0,Y,No,13,3,2,80,2,9,3,3,9,8,7,8
51,0,Travel_Rarely,1069,Sales,10,4,Marketing,1,1706.0,2,Female,43,3,4,Manager,3,Divorced,16307,10675,2,Y,No,16,3,3,80,1,29,1,3,20,6,4,17
35,0,Travel_Frequently,231,Sales,21,3,Other,1,85.0,3,Female,95,2,1,Sales Representative,2,Single,2404,19170,1,Y,No,13,3,3,80,0,1,6,4,1,0,0,0
29,1,Travel_Rarely,1218,Sales,1,4,Life Sciences,1,1515.0,3,Male,69,3,1,Sales Representative,3,Married,2856,24532,1,Y,No,15,3,1,80,3,1,3,3,1,0,0,0
38,0,Travel_Rarely,685,Sales,7,4,Marketing,1,852.0,3,Female,50,3,3,Sales Executive,2,Married,8740,20715,0,Y,No,12,3,4,80,3,9,3,3,8,7,1,1
38,0,Travel_Rarely,884,Research & Development,21,4,Life Sciences,1,579.0,1,Female,62,2,3,Manufacturing Director,3,Married,9526,3987,6,Y,No,11,3,3,80,0,10,5,3,9,7,1,8
37,1,Non-Travel,592,Research & Development,7,4,Life Sciences,1,1248.0,1,Female,96,2,2,Manufacturing Director,2,Divorced,6447,4156,6,Y,Yes,11,3,2,80,1,8,2,4,6,3,1,3
36,0,Non-Travel,1182,Research & Development,21,4,Life Sciences,1,270.0,3,Female,36,3,3,Manufacturing Director,3,Divorced,10435,10842,1,Y,No,14,3,2,80,2,16,3,3,16,7,3,7
29,0,Travel_Rarely,1017,Research & Development,4,4,Other,1,1709.0,3,Female,43,3,2,Healthcare Representative,3,Married,4335,12090,2,Y,No,14,3,3,80,1,11,5,2,8,7,1,1
21,0,Travel_Rarely,1490,Research & Development,11,4,Life Sciences,1,941.0,4,Female,41,2,1,Laboratory Technician,3,Single,3240,5404,1,Y,No,11,3,2,80,0,2,2,1,2,2,2,2
55,0,Travel_Rarely,437,Sales,1,3,Life Sciences,1,1433.0,2,Female,34,2,2,Sales Executive,2,Married,6397,17810,7,Y,No,12,3,3,80,1,8,3,4,5,4,1,3
40,0,Travel_Rarely,855,Sales,17,3,Marketing,1,1152.0,4,Female,37,4,2,Sales Executive,3,Divorced,5677,13943,4,Y,No,11,3,4,80,1,15,5,3,11,8,5,10
25,0,Travel_Rarely,793,Sales,18,3,Life Sciences,1,625.0,4,Male,91,3,2,Sales Executive,1,Divorced,4969,11031,1,Y,No,13,3,2,80,1,7,3,3,2,2,2,2
43,0,Travel_Rarely,944,Sales,13,3,Marketing,1,1396.0,3,Female,36,3,4,Manager,2,Divorced,16064,8331,4,Y,No,13,3,1,80,1,22,3,4,17,13,1,9
58,0,Travel_Rarely,1154,Sales,29,3,Life Sciences,1,248.0,1,Male,70,3,4,Sales Executive,2,Divorced,13872,9558,0,Y,No,20,4,4,80,1,38,2,3,36,10,1,8
48,0,Non-Travel,118,Sales,25,4,Medical,1,2019.0,4,Male,40,3,2,Sales Executive,3,Divorced,6439,2993,7,Y,No,14,3,2,80,1,18,4,3,8,7,7,7
36,0,Travel_Rarely,1093,Sales,1,4,Medical,1,1706.0,2,Male,73,3,2,Sales Executive,4,Divorced,5006,22794,4,Y,No,11,3,1,80,2,9,5,3,5,2,0,3
31,0,Travel_Rarely,943,Research & Development,1,3,Technical Degree,1,1478.0,4,Male,81,1,2,Healthcare Representative,1,Divorced,6812,12368,1,Y,No,20,4,4,80,1,10,4,2,10,9,1,8
40,0,Travel_Frequently,867,Research & Development,8,4,Other,1,1068.0,1,Male,66,2,2,Healthcare Representative,3,Single,6513,25816,3,Y,No,12,3,3,80,0,12,3,3,5,3,0,2
24,0,Travel_Frequently,589,Research & Development,1,4,Technical Degree,1,1076.0,2,Male,79,2,2,Healthcare Representative,4,Single,4617,18775,1,Y,Yes,21,4,3,80,0,4,2,3,4,2,2,2
35,1,Travel_Frequently,1045,Sales,3,3,Medical,1,1486.0,4,Male,92,3,3,Sales Executive,3,Single,13212,12828,4,Y,No,18,3,4,80,0,15,6,2,7,6,1,7
31,0,Travel_Frequently,1225,Sales,2,1,Life Sciences,1,1431.0,2,Male,91,3,2,Sales Executive,1,Married,6583,19989,3,Y,No,15,3,3,80,1,8,1,3,6,4,0,2
55,0,Travel_Frequently,495,Research & Development,2,3,Medical,1,141.0,3,Male,73,3,5,Manager,2,Divorced,19859,2288,5,Y,No,12,3,1,80,1,24,3,4,3,2,1,2
53,0,Travel_Rarely,1396,Research & Development,1,4,Medical,1,941.0,3,Male,41,2,4,Manager,3,Divorced,16959,2689,2,Y,No,18,3,2,80,2,25,2,4,4,3,0,3
53,1,Travel_Rarely,725,Research & Development,3,3,Medical,1,1705.0,4,Male,32,3,4,Manager,3,Divorced,17427,3995,2,Y,Yes,11,3,2,80,1,31,2,3,25,8,3,7
50,1,Travel_Frequently,529,Research & Development,2,3,Life Sciences,1,131.0,1,Male,79,2,4,Manager,4,Single,17924,5586,1,Y,No,20,4,3,80,0,32,2,1,24,7,14,7
37,0,Travel_Frequently,135,Research & Development,2,3,Life Sciences,1,141.0,3,Male,73,3,1,Research Scientist,2,Married,3057,16321,1,Y,No,18,3,1,80,0,18,1,4,18,7,12,17
50,0,Travel_Frequently,403,Research & Development,1,4,Medical,1,2065.0,3,Male,63,2,5,Research Director,2,Married,19237,10733,3,Y,No,12,3,4,80,1,29,2,3,8,4,1,1
45,0,Travel_Frequently,1490,Research & Development,23,3,Medical,1,931.0,4,Male,59,2,2,Laboratory Technician,3,Married,3633,6706,1,Y,Yes,19,3,2,80,0,9,3,3,9,8,0,8
56,0,Travel_Frequently,902,Research & Development,23,4,Technical Degree,1,1486.0,3,Male,92,3,5,Manager,3,Married,19943,23779,4,Y,Yes,16,3,4,80,1,28,2,1,5,2,4,2
39,0,Travel_Frequently,1044,Research & Development,10,4,Other,1,1349.0,1,Male,66,3,1,Research Scientist,1,Married,2479,4223,8,Y,No,12,3,4,80,1,7,3,2,1,0,0,0
19,1,Travel_Frequently,534,Research & Development,9,2,Life Sciences,1,1096.0,1,Male,65,3,1,Research Scientist,2,Single,1859,2613,1,Y,No,13,3,2,80,0,1,3,3,1,0,0,0
29,0,Travel_Frequently,693,Research & Development,2,2,Life Sciences,1,555.0,4,Female,33,1,1,Research Scientist,3,Single,2700,24793,1,Y,No,16,3,4,80,0,10,5,3,10,7,1,7
27,0,Travel_Frequently,1001,Research & Development,7,4,Medical,1,1297.0,4,Male,40,2,1,Research Scientist,3,Married,2045,7152,0,Y,Yes,13,3,2,80,1,5,2,3,4,2,1,1
32,0,Travel_Frequently,1089,Research & Development,1,1,Medical,1,555.0,2,Female,33,1,1,Research Scientist,3,Single,2657,13301,0,Y,No,14,3,4,80,0,3,2,3,2,2,2,2
33,0,Travel_Frequently,905,Research & Development,7,4,Medical,1,1286.0,3,Female,44,3,1,Research Scientist,3,Married,2686,20100,1,Y,Yes,13,3,3,80,3,10,2,4,10,9,8,8
26,0,Travel_Frequently,652,Research & Development,22,2,Other,1,1297.0,3,Female,40,2,1,Laboratory Technician,3,Single,2659,3498,1,Y,No,12,3,2,80,0,3,3,3,3,2,0,2
36,0,Travel_Frequently,397,Research & Development,4,3,Medical,1,286.0,4,Male,73,3,1,Laboratory Technician,4,Divorced,2258,15815,0,Y,Yes,15,3,1,80,1,5,6,4,5,4,0,2
59,1,Travel_Rarely,1162,Research & Development,1,3,Life Sciences,1,77.0,1,Female,51,2,5,Manager,3,Single,18844,5598,2,Y,No,13,3,3,80,0,30,2,3,3,2,2,2
29,0,Travel_Rarely,974,Research & Development,10,2,Medical,1,77.0,4,Male,51,2,1,Laboratory Technician,3,Married,3917,7914,0,Y,No,13,3,3,80,2,3,4,3,3,0,1,2
33,0,Non-Travel,840,Research & Development,2,3,Medical,1,1449.0,1,Female,81,3,4,Manager,3,Married,16032,26085,7,Y,No,11,3,3,80,2,15,6,4,15,14,8,12
24,0,Non-Travel,269,Research & Development,8,3,Medical,1,850.0,4,Male,50,3,1,Laboratory Technician,4,Married,3907,12832,1,Y,Yes,12,3,3,80,1,6,2,3,6,3,1,2
55,0,Travel_Rarely,989,Research & Development,5,4,Medical,1,206.0,2,Male,60,3,5,Research Director,2,Married,18722,15053,7,Y,Yes,11,3,3,80,1,36,3,2,24,15,2,15
38,0,Travel_Rarely,1473,Research & Development,1,2,Medical,1,98.0,3,Male,58,3,2,Manufacturing Director,4,Single,5377,10942,3,Y,Yes,18,3,4,80,0,10,2,3,7,7,3,7
44,0,Travel_Rarely,555,Sales,14,3,Marketing,1,1152.0,3,Male,37,4,5,Manager,3,Married,18824,4609,2,Y,No,16,3,4,80,2,26,3,4,37,7,14,13
33,1,Travel_Rarely,118,Sales,2,2,Marketing,1,1892.0,1,Male,98,3,2,Sales Executive,1,Single,4037,14935,1,Y,No,12,3,1,80,0,9,3,3,9,8,0,8
29,0,Travel_Rarely,928,Sales,19,2,Life Sciences,1,1609.0,2,Male,48,2,2,Sales Executive,2,Married,4187,9075,1,Y,Yes,13,3,2,80,2,10,3,2,10,0,0,8
40,1,Travel_Rarely,1218,Sales,29,3,Life Sciences,1,585.0,3,Male,57,3,3,Sales Executive,2,Married,9705,4267,2,Y,No,13,3,1,80,2,11,0,3,1,0,0,0
33,0,Travel_Rarely,1404,Sales,20,3,Life Sciences,1,1448.0,1,Male,90,4,1,Sales Representative,3,Married,2851,5543,1,Y,No,13,3,1,80,2,1,2,2,1,0,0,0
31,0,Travel_Rarely,1065,Sales,8,4,Marketing,1,1602.0,2,Male,56,4,2,Sales Executive,1,Single,5326,25177,2,Y,No,14,3,2,80,0,10,5,3,5,2,0,3
40,1,Travel_Rarely,1146,Sales,2,4,Technical Degree,1,1152.0,4,Male,37,4,3,Sales Executive,3,Married,9094,15395,3,Y,No,15,3,4,80,2,9,4,2,5,4,1,0
40,0,Travel_Rarely,200,Sales,29,3,Marketing,1,1898.0,2,Male,89,4,2,Sales Executive,3,Single,4639,9558,1,Y,No,11,3,2,80,0,5,5,2,5,4,1,2
34,0,Travel_Rarely,1318,Sales,1,4,Marketing,1,1411.0,4,Male,94,3,2,Sales Executive,3,Single,9725,3339,0,Y,No,14,3,1,80,0,16,6,4,15,1,0,9
49,0,Travel_Rarely,1365,Sales,2,3,Medical,1,416.0,3,Male,47,3,2,Sales Executive,1,Married,5390,16903,6,Y,No,18,3,3,80,2,17,6,1,9,6,0,8
47,0,Travel_Rarely,572,Sales,2,3,Medical,1,1603.0,3,Male,83,4,1,Sales Representative,4,Married,3294,4050,1,Y,No,18,3,2,80,0,3,3,3,3,2,1,2
49,0,Travel_Rarely,635,Sales,2,4,Medical,1,1411.0,2,Male,94,3,2,Sales Executive,3,Married,4978,6163,5,Y,No,18,3,1,80,1,4,3,2,1,0,0,0
44,0,Travel_Rarely,238,Sales,1,1,Medical,1,1515.0,4,Male,69,3,2,Sales Executive,3,Married,7847,16901,1,Y,No,14,3,1,80,1,10,1,4,10,7,0,8
37,0,Travel_Rarely,903,Sales,2,4,Life Sciences,1,1529.0,1,Male,91,2,2,Sales Executive,2,Married,6694,5586,2,Y,No,13,3,4,80,0,8,3,3,1,0,0,0
29,0,Travel_Rarely,267,Sales,2,3,Life Sciences,1,1488.0,4,Male,46,3,1,Sales Representative,3,Married,2157,21030,1,Y,No,17,3,1,80,1,3,2,3,3,1,0,2
35,0,Travel_Rarely,249,Sales,6,4,Marketing,1,1457.0,3,Male,52,3,3,Sales Executive,4,Married,8020,25657,0,Y,Yes,24,4,1,80,1,13,2,3,11,9,6,7
29,0,Travel_Rarely,1400,Sales,2,1,Life Sciences,1,1707.0,2,Male,62,4,1,Sales Representative,3,Single,2856,15395,1,Y,No,12,3,4,80,0,1,4,2,1,0,0,0
32,0,Travel_Rarely,1404,Sales,3,3,Life Sciences,1,625.0,1,Male,91,3,1,Sales Representative,1,Single,2781,9256,1,Y,No,15,3,2,80,0,1,3,2,1,0,0,0
48,1,Travel_Rarely,334,Sales,7,3,Marketing,1,595.0,3,Male,37,3,2,Sales Executive,4,Married,6439,26828,4,Y,No,13,3,1,80,1,18,3,2,8,7,7,7
31,0,Travel_Rarely,589,Sales,2,4,Life Sciences,1,776.0,3,Male,31,2,1,Sales Representative,1,Married,2785,6297,3,Y,No,19,3,1,80,1,3,2,4,1,0,0,0
50,0,Travel_Rarely,210,Sales,7,3,Marketing,1,1433.0,1,Male,34,2,2,Sales Executive,2,Married,6796,4349,6,Y,No,12,3,3,80,1,18,5,2,4,3,1,3
35,0,Non-Travel,849,Sales,7,4,Life Sciences,1,1037.0,2,Male,79,1,1,Sales Representative,1,Divorced,2157,11827,1,Y,No,19,3,4,80,1,3,3,3,3,0,1,2
46,1,Travel_Rarely,334,Sales,2,3,Marketing,1,1317.0,3,Male,43,3,3,Sales Executive,1,Single,9619,20392,1,Y,No,18,3,2,80,0,9,4,2,9,8,4,7
31,0,Travel_Rarely,1082,Sales,5,4,Life Sciences,1,985.0,3,Male,41,4,2,Sales Executive,3,Married,5617,9260,1,Y,No,14,3,4,80,2,10,2,3,10,6,0,8
46,0,Travel_Rarely,1436,Sales,2,5,Marketing,1,930.0,2,Male,77,3,2,Sales Executive,3,Married,4581,4956,7,Y,Yes,15,3,2,80,1,12,0,1,8,7,3,3
60,0,Travel_Rarely,937,Sales,24,4,Marketing,1,622.0,1,Male,66,1,3,Sales Executive,4,Married,10266,5340,8,Y,No,14,3,2,80,1,22,2,2,18,13,13,11
31,0,Travel_Rarely,827,Research & Development,2,4,Other,1,1706.0,3,Male,73,3,1,Research Scientist,1,Single,2501,26186,1,Y,No,19,3,1,80,0,1,5,2,1,1,1,0
36,0,Travel_Rarely,957,Research & Development,28,4,Other,1,874.0,2,Male,62,4,2,Research Scientist,4,Single,4485,3297,3,Y,No,15,3,3,80,0,10,6,3,8,7,7,2
29,0,Travel_Rarely,1240,Research & Development,1,3,Medical,1,1433.0,1,Male,34,2,1,Research Scientist,2,Married,2404,2823,3,Y,No,15,3,3,80,1,3,2,3,0,0,0,0
34,0,Travel_Frequently,341,Sales,24,3,Marketing,1,1319.0,3,Male,64,3,2,Sales Executive,3,Married,6799,19920,1,Y,No,21,4,3,80,1,10,5,3,10,9,1,9
55,0,Travel_Frequently,1245,Sales,8,1,Life Sciences,1,2061.0,3,Male,41,4,2,Sales Executive,4,Married,5160,14229,4,Y,No,11,3,3,80,1,12,3,3,9,7,7,3
31,0,Travel_Frequently,318,Sales,1,2,Technical Degree,1,1286.0,2,Male,44,3,2,Sales Executive,3,Single,6583,15428,3,Y,No,11,3,3,80,0,8,5,2,5,4,1,2
27,0,Travel_Frequently,311,Sales,7,3,Marketing,1,555.0,4,Male,33,1,2,Sales Executive,3,Single,4105,23293,1,Y,No,18,3,4,80,0,7,2,3,7,7,0,7
38,0,Travel_Frequently,703,Sales,1,5,Marketing,1,1167.0,1,Male,44,3,3,Sales Executive,1,Single,10448,3020,7,Y,No,11,3,2,80,0,20,1,4,4,2,0,3
47,0,Travel_Frequently,343,Research & Development,6,4,Other,1,1486.0,4,Male,92,3,2,Research Scientist,3,Married,5467,6219,2,Y,No,19,3,4,80,1,16,1,2,8,7,1,7
37,0,Travel_Frequently,228,Research & Development,10,2,Medical,1,632.0,2,Male,38,3,3,Research Director,4,Married,12185,5982,1,Y,No,12,3,3,80,2,10,3,2,10,6,7,7
25,0,Travel_Frequently,509,Research & Development,8,1,Technical Degree,1,1890.0,2,Male,94,2,1,Research Scientist,4,Single,2889,10589,1,Y,No,17,3,4,80,0,2,1,3,2,2,2,1
27,0,Travel_Frequently,591,Research & Development,19,3,Medical,1,1285.0,1,Male,46,3,1,Laboratory Technician,2,Married,2099,8758,0,Y,No,11,3,3,80,1,6,1,3,5,0,1,4
30,0,Travel_Frequently,683,Research & Development,12,5,Medical,1,942.0,1,Male,99,3,1,Laboratory Technician,2,Single,3688,19769,3,Y,No,13,3,3,80,0,4,2,3,1,0,0,0
40,0,Travel_Rarely,688,Research & Development,8,3,Life Sciences,1,1085.0,4,Male,43,4,2,Research Scientist,3,Single,4661,15736,1,Y,No,13,3,3,80,0,9,4,3,9,8,4,7
37,0,Travel_Rarely,693,Research & Development,10,1,Life Sciences,1,1433.0,4,Male,34,2,1,Research Scientist,2,Single,3692,2755,8,Y,No,18,3,3,80,0,13,3,3,7,7,6,7
53,0,Travel_Rarely,589,Research & Development,2,4,Life Sciences,1,969.0,2,Male,42,2,4,Manager,4,Single,14852,13547,6,Y,Yes,22,4,1,80,0,22,3,3,17,13,15,2
33,1,Travel_Rarely,1360,Research & Development,3,4,Medical,1,1523.0,2,Male,32,3,1,Laboratory Technician,1,Married,3838,13523,8,Y,No,14,3,3,80,1,8,3,3,4,3,1,3
26,0,Travel_Rarely,833,Research & Development,5,3,Medical,1,1152.0,2,Male,37,4,1,Research Scientist,3,Divorced,3424,9945,7,Y,Yes,12,3,4,80,1,6,2,3,4,3,1,2
21,0,Travel_Rarely,823,Research & Development,2,4,Other,1,1499.0,4,Male,46,3,1,Laboratory Technician,3,Divorced,2625,9733,1,Y,No,11,3,1,80,1,2,5,3,2,0,2,2
44,0,Travel_Rarely,471,Research & Development,8,4,Other,1,374.0,1,Male,81,3,2,Research Scientist,1,Divorced,4541,9983,1,Y,No,13,3,3,80,1,20,3,2,20,11,13,17
35,0,Travel_Frequently,1092,Research & Development,2,4,Other,1,179.0,1,Male,53,1,3,Manufacturing Director,4,Married,7655,2725,0,Y,No,12,3,4,80,1,10,1,3,11,9,6,7
46,0,Travel_Frequently,942,Research & Development,17,3,Life Sciences,1,179.0,1,Male,53,1,1,Research Scientist,4,Married,2942,9769,2,Y,No,15,3,4,80,2,18,2,3,5,4,0,3
45,0,Travel_Frequently,1383,Research & Development,2,3,Medical,1,1606.0,4,Male,83,3,5,Research Director,1,Single,19406,7653,4,Y,Yes,22,4,3,80,0,34,2,3,14,8,4,12
49,0,Travel_Rarely,1272,Research & Development,2,4,Other,1,1478.0,3,Male,81,1,4,Research Director,1,Divorced,16413,17822,3,Y,No,18,3,4,80,2,27,0,3,4,2,1,2
32,0,Travel_Rarely,1352,Research & Development,3,3,Life Sciences,1,1469.0,1,Male,84,3,1,Research Scientist,1,Divorced,3298,22266,0,Y,No,11,3,4,80,1,7,3,3,5,3,0,1
30,1,Travel_Rarely,906,Research & Development,4,2,Life Sciences,1,248.0,1,Male,70,3,1,Research Scientist,2,Divorced,3376,8863,1,Y,No,11,3,4,80,1,10,3,3,19,13,0,7
31,0,Travel_Rarely,1355,Human Resources,8,3,Life Sciences,1,852.0,3,Male,50,3,2,Human Resources,2,Divorced,5460,8386,8,Y,No,13,3,4,80,1,13,3,3,7,7,4,7
33,0,Travel_Rarely,676,Research & Development,2,3,Medical,1,1150.0,3,Male,79,2,1,Laboratory Technician,4,Divorced,3496,8007,2,Y,No,12,3,3,80,1,7,2,3,4,2,0,2
31,0,Travel_Rarely,232,Research & Development,1,3,Technical Degree,1,1399.0,4,Male,93,4,1,Research Scientist,3,Married,3929,23231,2,Y,No,14,3,2,80,1,7,3,4,4,2,0,2
32,0,Travel_Rarely,1287,Research & Development,1,2,Medical,1,903.0,4,Male,35,3,2,Manufacturing Director,4,Married,9679,5678,2,Y,No,14,3,1,80,1,8,3,3,1,0,0,0
38,0,Travel_Rarely,941,Research & Development,2,3,Technical Degree,1,930.0,3,Male,77,3,2,Research Scientist,3,Married,4735,16928,7,Y,No,22,4,2,80,1,19,3,3,13,11,2,9
37,0,Travel_Rarely,991,Human Resources,12,2,Human Resources,1,1707.0,4,Male,62,4,2,Human Resources,3,Married,3886,8952,0,Y,No,13,3,4,80,1,10,2,4,10,0,7,9
23,0,Travel_Rarely,803,Sales,5,2,Technical Degree,1,1039.0,1,Male,53,4,1,Sales Representative,4,Single,1790,8059,1,Y,No,13,3,3,80,0,1,2,3,1,0,0,1
29,0,Travel_Rarely,1443,Sales,2,2,Marketing,1,566.0,4,Male,52,2,2,Sales Executive,4,Single,4221,21030,1,Y,No,13,3,3,80,0,5,3,3,5,4,0,4
47,1,Travel_Rarely,306,Sales,8,4,Life Sciences,1,933.0,1,Male,76,3,4,Sales Executive,3,Single,12936,25592,6,Y,No,13,3,3,80,0,25,2,3,23,5,14,10
24,0,Travel_Rarely,511,Sales,4,3,Life Sciences,1,1992.0,4,Male,57,3,1,Sales Representative,3,Married,2033,25751,1,Y,No,11,3,3,80,1,1,3,3,1,0,0,0
33,0,Travel_Rarely,1034,Research & Development,1,4,Medical,1,1609.0,1,Male,48,2,4,Manager,2,Single,17444,22308,1,Y,No,13,3,2,80,0,10,3,2,10,8,6,0
35,0,Travel_Rarely,310,Research & Development,3,2,Medical,1,585.0,1,Male,57,3,3,Manufacturing Director,2,Single,10903,25326,7,Y,No,13,3,1,80,0,16,0,3,13,10,4,8
38,0,Travel_Rarely,1274,Research & Development,9,4,Life Sciences,1,1478.0,3,Male,81,1,1,Laboratory Technician,1,Married,2811,18698,8,Y,No,16,3,4,80,1,8,2,4,2,2,1,2
28,0,Travel_Rarely,1125,Research & Development,4,4,Life Sciences,1,374.0,4,Male,81,3,1,Laboratory Technician,1,Married,3867,22604,1,Y,No,19,3,3,80,0,2,3,3,2,2,2,2
40,1,Travel_Rarely,1076,Research & Development,2,1,Life Sciences,1,223.0,1,Male,83,4,1,Research Scientist,4,Single,2001,6420,3,Y,Yes,22,4,2,80,0,20,2,3,5,3,0,2
36,0,Travel_Rarely,930,Research & Development,19,3,Medical,1,265.0,1,Male,62,2,3,Manufacturing Director,3,Single,8858,16227,1,Y,Yes,21,4,4,80,0,15,2,1,14,8,7,8
26,1,Travel_Rarely,1376,Human Resources,15,3,Medical,1,874.0,2,Male,62,4,1,Human Resources,4,Single,2148,6233,0,Y,No,17,3,3,80,0,6,2,3,5,1,1,4
35,1,Travel_Rarely,622,Research & Development,22,3,Medical,1,1152.0,3,Male,37,4,1,Research Scientist,3,Married,2194,21057,4,Y,Yes,12,3,4,80,0,5,2,1,3,2,1,2
35,0,Travel_Rarely,793,Research & Development,8,4,Life Sciences,1,273.0,2,Female,54,3,3,Manager,4,Married,11996,13305,7,Y,No,25,4,1,80,0,10,4,2,8,7,6,4
45,0,Travel_Rarely,1092,Research & Development,6,4,Medical,1,1430.0,1,Female,93,3,3,Research Director,2,Married,13245,4658,4,Y,No,11,3,3,80,1,17,1,3,0,0,0,0
30,0,Travel_Rarely,1448,Research & Development,9,2,Medical,1,1602.0,3,Female,56,4,1,Research Scientist,1,Married,2657,17970,1,Y,No,14,3,2,80,2,6,3,3,5,4,4,4
36,0,Travel_Rarely,332,Human Resources,3,4,Human Resources,1,1607.0,2,Female,35,4,1,Human Resources,4,Married,2073,13848,4,Y,No,20,4,4,80,0,7,5,2,3,2,1,2
42,1,Travel_Rarely,807,Research & Development,1,4,Technical Degree,1,1478.0,3,Male,81,1,4,Research Director,1,Married,15992,11141,1,Y,Yes,13,3,4,80,1,16,4,3,1,0,0,0
31,1,Travel_Rarely,1373,Research & Development,17,3,Medical,1,1527.0,4,Female,51,3,2,Manufacturing Director,2,Single,4306,23016,1,Y,Yes,22,4,4,80,0,13,3,3,13,9,3,12
58,0,Travel_Rarely,589,Research & Development,10,4,Life Sciences,1,374.0,2,Female,81,3,5,Research Director,1,Single,19246,19630,7,Y,No,11,3,3,80,0,40,3,3,31,15,13,8
44,0,Travel_Rarely,977,Research & Development,26,2,Medical,1,1515.0,4,Female,69,3,2,Healthcare Representative,3,Married,4878,5630,0,Y,Yes,16,3,1,80,2,10,2,2,9,7,7,1
36,0,Travel_Rarely,718,Research & Development,1,2,Life Sciences,1,1708.0,4,Female,35,3,3,Manufacturing Director,3,Married,10252,6698,3,Y,No,11,3,2,80,1,17,2,3,7,7,7,7
31,0,Travel_Rarely,515,Research & Development,8,4,Life Sciences,1,98.0,1,Female,61,3,3,Manufacturing Director,4,Married,7446,22479,1,Y,Yes,19,3,4,80,1,10,2,3,10,8,4,7
31,0,Non-Travel,636,Research & Development,2,4,Life Sciences,1,1298.0,3,Female,72,3,2,Manufacturing Director,3,Single,9936,18686,6,Y,Yes,17,3,3,80,0,10,2,3,9,4,1,7
29,0,Travel_Rarely,548,Research & Development,1,4,Life Sciences,1,63.0,3,Female,36,4,3,Healthcare Representative,4,Married,7553,4297,1,Y,No,20,4,4,80,0,9,3,3,8,7,7,7
55,1,Non-Travel,1475,Research & Development,6,1,Life Sciences,1,905.0,1,Female,98,3,4,Healthcare Representative,1,Married,13966,20364,8,Y,No,16,3,4,80,1,31,3,3,7,7,6,7
37,0,Non-Travel,635,Research & Development,22,3,Medical,1,631.0,2,Female,60,4,3,Research Director,3,Single,13664,3498,7,Y,No,19,3,4,80,0,16,2,2,5,4,0,2
37,0,Travel_Rarely,412,Research & Development,20,4,Other,1,1611.0,3,Female,50,1,2,Research Scientist,1,Married,5974,9096,3,Y,No,17,3,1,80,1,13,2,3,7,7,6,7
28,0,Travel_Rarely,583,Research & Development,1,3,Medical,1,1152.0,3,Female,37,4,1,Research Scientist,3,Single,2141,16292,0,Y,Yes,20,4,4,80,0,5,3,2,4,1,1,2
28,0,Travel_Rarely,1469,Research & Development,7,4,Medical,1,621.0,4,Male,74,4,1,Laboratory Technician,4,Married,3867,7152,1,Y,No,11,3,4,80,1,2,1,3,2,2,2,2
28,0,Travel_Rarely,426,Research & Development,5,2,Life Sciences,1,1161.0,3,Female,52,2,1,Research Scientist,4,Single,3410,16378,0,Y,No,14,3,3,80,0,5,1,3,4,2,1,2
59,0,Travel_Rarely,410,Sales,2,5,Marketing,1,1152.0,3,Female,37,4,5,Manager,3,Married,19586,20978,7,Y,No,20,4,4,80,0,37,4,3,5,4,4,3
21,0,Travel_Frequently,1141,Sales,2,2,Medical,1,1300.0,3,Female,58,3,1,Sales Representative,4,Divorced,2716,22929,1,Y,No,13,3,2,80,1,1,5,3,1,0,0,0
29,0,Travel_Frequently,845,Sales,1,1,Medical,1,1127.0,4,Female,84,3,2,Sales Executive,4,Divorced,5561,3972,0,Y,No,12,3,4,80,1,6,3,3,6,0,1,3
26,0,Travel_Frequently,392,Sales,26,5,Medical,1,1459.0,4,Female,100,4,2,Sales Executive,2,Divorced,6214,13871,1,Y,No,17,3,1,80,3,8,2,3,8,7,0,7
